,target_var,condition_var,condition_val,intervention,prob
92,X18,X79,0,1,0.9818151593208313
93,X18,X79,0,0,0.971270740032196
94,X18,X79,1,1,0.9884234070777893
95,X18,X79,1,0,0.9859104156494141
96,X30,X18,0,1,0.12280124425888062
97,X30,X18,0,0,0.13263782858848572
98,X30,X18,1,1,0.12130546569824219
99,X30,X18,1,0,0.12828829884529114
100,X25,X26,0,1,0.8040969371795654
101,X25,X26,0,0,0.8106774091720581
102,X25,X26,1,1,0.8107644319534302
103,X25,X26,1,0,0.8143289685249329
104,X75,X24,0,1,0.06543679535388947
105,X75,X24,0,0,0.06249186769127846
106,X75,X24,1,1,0.06872475892305374
107,X75,X24,1,0,0.0801338478922844
108,X83,X42,0,1,0.8506551384925842
109,X83,X42,0,0,0.8457496762275696
110,X83,X42,1,1,0.8522195219993591
111,X83,X42,1,0,0.8474763035774231
112,X29,X89,0,1,0.10546883940696716
113,X29,X89,0,0,0.12344887852668762
114,X29,X89,1,1,0.10397141426801682
115,X29,X89,1,0,0.11780375242233276
116,X78,X3,0,1,0.4155331254005432
117,X78,X3,0,0,0.4376488924026489
118,X78,X3,1,1,0.41363486647605896
119,X78,X3,1,0,0.4324477016925812
120,X88,X86,0,1,0.9865062832832336
121,X88,X86,0,0,0.9832180738449097
122,X88,X86,1,1,0.9895998239517212
123,X88,X86,1,0,0.9870812296867371
124,X70,X58,0,1,0.32326367497444153
125,X70,X58,0,0,0.3364849388599396
126,X70,X58,1,1,0.3206270635128021
127,X70,X58,1,0,0.3223534822463989
128,X97,X27,0,1,0.5665118098258972
129,X97,X27,0,0,0.5787569880485535
130,X97,X27,1,1,0.5796376466751099
131,X97,X27,1,0,0.5830318331718445
132,X91,X88,0,1,0.9434310793876648
133,X91,X88,0,0,0.9414306282997131
134,X91,X88,1,1,0.9435540437698364
135,X91,X88,1,0,0.9419465661048889
136,X23,X10,0,1,0.6244017481803894
137,X23,X10,0,0,0.6348887085914612
138,X23,X10,1,1,0.6232120990753174
139,X23,X10,1,0,0.6295466423034668
140,X31,X89,0,1,0.5839377641677856
141,X31,X89,0,0,0.533566951751709
142,X31,X89,1,1,0.6030701398849487
143,X31,X89,1,0,0.5991443395614624
144,X61,X35,0,1,0.31223195791244507
145,X61,X35,0,0,0.46382012963294983
146,X61,X35,1,1,0.2481539249420166
147,X61,X35,1,0,0.03812000900506973
148,X51,X37,0,1,0.40648549795150757
149,X51,X37,0,0,0.4100390672683716
150,X51,X37,1,1,0.4075915217399597
151,X51,X37,1,0,0.41168543696403503
152,X59,X63,0,1,0.6585195660591125
153,X59,X63,0,0,0.721542239189148
154,X59,X63,1,1,0.6637462377548218
155,X59,X63,1,0,0.7156828045845032
156,X18,X36,0,1,0.9805715084075928
157,X18,X36,0,0,0.9758220911026001
158,X18,X36,1,1,0.9849225282669067
159,X18,X36,1,0,0.9799430966377258
160,X46,X25,0,1,0.6211206316947937
161,X46,X25,0,0,0.5270885825157166
162,X46,X25,1,1,0.6946559548377991
163,X46,X25,1,0,0.752114474773407
164,X83,X69,0,1,0.7237265110015869
165,X83,X69,0,0,0.4389028549194336
166,X83,X69,1,1,0.8640484809875488
167,X83,X69,1,0,0.853980541229248
168,X99,X17,0,1,0.4000869691371918
169,X99,X17,0,0,0.3959919810295105
170,X99,X17,1,1,0.40068086981773376
171,X99,X17,1,0,0.39507901668548584
172,X29,X77,0,1,0.11405987292528152
173,X29,X77,0,0,0.13209830224514008
174,X29,X77,1,1,0.10604363679885864
175,X29,X77,1,0,0.11359206587076187
176,X70,X90,0,1,0.31665316224098206
177,X70,X90,0,0,0.3219579756259918
178,X70,X90,1,1,0.31386733055114746
179,X70,X90,1,0,0.3139905631542206
180,X21,X11,0,1,0.23256264626979828
181,X21,X11,0,0,0.22474941611289978
182,X21,X11,1,1,0.23189677298069
183,X21,X11,1,0,0.2253030687570572
184,X72,X0,0,1,0.863261342048645
185,X72,X0,0,0,0.8626545667648315
186,X72,X0,1,1,0.8668486475944519
187,X72,X0,1,0,0.8678990602493286
188,X13,X31,0,1,0.09148826450109482
189,X13,X31,0,0,0.09625080227851868
190,X13,X31,1,1,0.09044918417930603
191,X13,X31,1,0,0.09364043921232224
192,X31,X77,0,1,0.5971888303756714
193,X31,X77,0,0,0.5930687785148621
194,X31,X77,1,1,0.6064932346343994
195,X31,X77,1,0,0.604020357131958
196,X99,X51,0,1,0.4258365333080292
197,X99,X51,0,0,0.47043532133102417
198,X99,X51,1,1,0.49422478675842285
199,X99,X51,1,0,0.4213279187679291
200,X65,X31,0,1,0.7363770604133606
201,X65,X31,0,0,0.7434030771255493
202,X65,X31,1,1,0.7383060455322266
203,X65,X31,1,0,0.7409901022911072
204,X82,X42,0,1,0.050186604261398315
205,X82,X42,0,0,0.05726657435297966
206,X82,X42,1,1,0.04540223628282547
207,X82,X42,1,0,0.05050847679376602
208,X99,X74,0,1,0.41640353202819824
209,X99,X74,0,0,0.4092950224876404
210,X99,X74,1,1,0.40002813935279846
211,X99,X74,1,0,0.40078139305114746
212,X98,X33,0,1,0.004591243341565132
213,X98,X33,0,0,0.007226959336549044
214,X98,X33,1,1,0.0045208437368273735
215,X98,X33,1,0,0.006819495931267738
216,X34,X71,0,1,0.3436127007007599
217,X34,X71,0,0,0.357208788394928
218,X34,X71,1,1,0.3380289077758789
219,X34,X71,1,0,0.3487395942211151
220,X32,X22,0,1,0.07603748887777328
221,X32,X22,0,0,0.0763433650135994
222,X32,X22,1,1,0.07296308130025864
223,X32,X22,1,0,0.07387451827526093
224,X67,X1,0,1,0.9974780678749084
225,X67,X1,0,0,0.9976536631584167
226,X67,X1,1,1,0.9503979086875916
227,X67,X1,1,0,0.9018272757530212
228,X71,X35,0,1,0.4844834804534912
229,X71,X35,0,0,0.4849241375923157
230,X71,X35,1,1,0.4829765856266022
231,X71,X35,1,0,0.48459136486053467
232,X57,X11,0,1,0.9710784554481506
233,X57,X11,0,0,0.968612551689148
234,X57,X11,1,1,0.9710820913314819
235,X57,X11,1,0,0.9682520031929016
236,X26,X52,0,1,0.024931279942393303
237,X26,X52,0,0,0.026352711021900177
238,X26,X52,1,1,0.02443074993789196
239,X26,X52,1,0,0.02583370916545391
240,X84,X35,0,1,0.34491559863090515
241,X84,X35,0,0,0.37681347131729126
242,X84,X35,1,1,0.35024121403694153
243,X84,X35,1,0,0.3563278913497925
244,X62,X7,0,1,0.07036221772432327
245,X62,X7,0,0,0.0669521912932396
246,X62,X7,1,1,0.05196833983063698
247,X62,X7,1,0,0.05888707935810089
248,X12,X13,0,1,0.9327559471130371
249,X12,X13,0,0,0.9310053586959839
250,X12,X13,1,1,0.9352624416351318
251,X12,X13,1,0,0.9325153827667236
252,X65,X49,0,1,0.7366478443145752
253,X65,X49,0,0,0.7442755103111267
254,X65,X49,1,1,0.73907870054245
255,X65,X49,1,0,0.7421754598617554
256,X66,X19,0,1,0.13867387175559998
257,X66,X19,0,0,0.14333423972129822
258,X66,X19,1,1,0.13521145284175873
259,X66,X19,1,0,0.13907840847969055
260,X20,X65,0,1,0.36657246947288513
261,X20,X65,0,0,0.3647873103618622
262,X20,X65,1,1,0.36688122153282166
263,X20,X65,1,0,0.3626958131790161
264,X41,X55,0,1,0.1492668241262436
265,X41,X55,0,0,0.1884196251630783
266,X41,X55,1,1,0.14056742191314697
267,X41,X55,1,0,0.14469043910503387
268,X61,X15,0,1,0.27844682335853577
269,X61,X15,0,0,0.30444422364234924
270,X61,X15,1,1,0.274341881275177
271,X61,X15,1,0,0.2868254482746124
272,X37,X83,0,1,0.975706934928894
273,X37,X83,0,0,0.9709191918373108
274,X37,X83,1,1,0.9763665199279785
275,X37,X83,1,0,0.9744175672531128
276,X33,X19,0,1,0.35443633794784546
277,X33,X19,0,0,0.3490220606327057
278,X33,X19,1,1,0.3612302839756012
279,X33,X19,1,0,0.3560011386871338
280,X31,X40,0,1,0.593414843082428
281,X31,X40,0,0,0.5890096426010132
282,X31,X40,1,1,0.6125534772872925
283,X31,X40,1,0,0.6022041440010071
284,X54,X35,0,1,0.9993972778320312
285,X54,X35,0,0,0.9988617897033691
286,X54,X35,1,1,0.9993915557861328
287,X54,X35,1,0,0.9989250302314758
288,X9,X42,0,1,0.08244319260120392
289,X9,X42,0,0,0.0985897108912468
290,X9,X42,1,1,0.0748172327876091
291,X9,X42,1,0,0.08442409336566925
292,X51,X57,0,1,0.4017297625541687
293,X51,X57,0,0,0.4019741117954254
294,X51,X57,1,1,0.4024554193019867
295,X51,X57,1,0,0.4022905230522156
296,X2,X41,0,1,0.27632346749305725
297,X2,X41,0,0,0.27124306559562683
298,X2,X41,1,1,0.2761145234107971
299,X2,X41,1,0,0.268317312002182
300,X14,X48,0,1,0.6875040531158447
301,X14,X48,0,0,0.6798478364944458
302,X14,X48,1,1,0.6933610439300537
303,X14,X48,1,0,0.6826910972595215
304,X98,X99,0,1,0.004313393495976925
305,X98,X99,0,0,0.0060645402409136295
306,X98,X99,1,1,0.004281831905245781
307,X98,X99,1,0,0.005395245272666216
308,X48,X71,0,1,0.42926791310310364
309,X48,X71,0,0,0.43551087379455566
310,X48,X71,1,1,0.42601144313812256
311,X48,X71,1,0,0.4270952045917511
312,X35,X61,0,1,0.4275059700012207
313,X35,X61,0,0,0.4257364571094513
314,X35,X61,1,1,0.3738485872745514
315,X35,X61,1,0,0.21331460773944855
316,X58,X1,0,1,0.39206063747406006
317,X58,X1,0,0,0.40670961141586304
318,X58,X1,1,1,0.26584288477897644
319,X58,X1,1,0,0.3509646952152252
320,X1,X26,0,1,0.05515528470277786
321,X1,X26,0,0,0.061147306114435196
322,X1,X26,1,1,0.05659058317542076
323,X1,X26,1,0,0.06963646411895752
324,X71,X15,0,1,0.48291680216789246
325,X71,X15,0,0,0.48070433735847473
326,X71,X15,1,1,0.4816281199455261
327,X71,X15,1,0,0.4813138544559479
328,X25,X38,0,1,0.8004291653633118
329,X25,X38,0,0,0.79770427942276
330,X25,X38,1,1,0.8177186846733093
331,X25,X38,1,0,0.8160178661346436
332,X55,X14,0,1,0.5846271514892578
333,X55,X14,0,0,0.5877647399902344
334,X55,X14,1,1,0.5870764255523682
335,X55,X14,1,0,0.6028628349304199
336,X32,X27,0,1,0.08121373504400253
337,X32,X27,0,0,0.08529303967952728
338,X32,X27,1,1,0.07866381108760834
339,X32,X27,1,0,0.08188552409410477
340,X5,X64,0,1,0.31816089153289795
341,X5,X64,0,0,0.32213208079338074
342,X5,X64,1,1,0.3157951235771179
343,X5,X64,1,0,0.3153989911079407
344,X64,X20,0,1,0.49186062812805176
345,X64,X20,0,0,0.48694953322410583
346,X64,X20,1,1,0.4918672740459442
347,X64,X20,1,0,0.48762431740760803
348,X56,X63,0,1,0.4244770109653473
349,X56,X63,0,0,0.42356744408607483
350,X56,X63,1,1,0.42497822642326355
351,X56,X63,1,0,0.4255432188510895
352,X84,X15,0,1,0.349544882774353
353,X84,X15,0,0,0.3574674129486084
354,X84,X15,1,1,0.345737487077713
355,X84,X15,1,0,0.35955342650413513
356,X12,X55,0,1,0.933759868144989
357,X12,X55,0,0,0.9315369725227356
358,X12,X55,1,1,0.9354314804077148
359,X12,X55,1,0,0.9333090782165527
360,X41,X50,0,1,0.14616672694683075
361,X41,X50,0,0,0.167387917637825
362,X41,X50,1,1,0.14330942928791046
363,X41,X50,1,0,0.15991608798503876
364,X47,X71,0,1,0.7022060751914978
365,X47,X71,0,0,0.7075521349906921
366,X47,X71,1,1,0.7034386396408081
367,X47,X71,1,0,0.7046621441841125
368,X19,X35,0,1,0.18841539323329926
369,X19,X35,0,0,0.2332787960767746
370,X19,X35,1,1,0.1791953593492508
371,X19,X35,1,0,0.21645374596118927
372,X20,X16,0,1,0.37037771940231323
373,X20,X16,0,0,0.3747839629650116
374,X20,X16,1,1,0.36824551224708557
375,X20,X16,1,0,0.3686782419681549
376,X26,X29,0,1,0.024190787225961685
377,X26,X29,0,0,0.02688831277191639
378,X26,X29,1,1,0.0234226044267416
379,X26,X29,1,0,0.0260671004652977
380,X68,X34,0,1,0.011336070485413074
381,X68,X34,0,0,0.017415078356862068
382,X68,X34,1,1,0.010873842053115368
383,X68,X34,1,0,0.016401339322328568
384,X97,X2,0,1,0.5770406126976013
385,X97,X2,0,0,0.595628559589386
386,X97,X2,1,1,0.6154302954673767
387,X97,X2,1,0,0.6335927248001099
388,X10,X81,0,1,0.0024846342857927084
389,X10,X81,0,0,0.002448508283123374
390,X10,X81,1,1,0.0029803297948092222
391,X10,X81,1,0,0.003993598278611898
392,X11,X81,0,1,0.8912516832351685
393,X11,X81,0,0,0.8917405009269714
394,X11,X81,1,1,0.896007239818573
395,X11,X81,1,0,0.8949652910232544
396,X26,X95,0,1,0.022834938019514084
397,X26,X95,0,0,0.025259442627429962
398,X26,X95,1,1,0.021623359993100166
399,X26,X95,1,0,0.02413288876414299
400,X64,X60,0,1,0.49168211221694946
401,X64,X60,0,0,0.489606648683548
402,X64,X60,1,1,0.491597980260849
403,X64,X60,1,0,0.48847496509552
404,X25,X12,0,1,0.8104899525642395
405,X25,X12,0,0,0.8202148675918579
406,X25,X12,1,1,0.8107513785362244
407,X25,X12,1,0,0.8207175135612488
408,X99,X42,0,1,0.40664955973625183
409,X99,X42,0,0,0.40890082716941833
410,X99,X42,1,1,0.4088236093521118
411,X99,X42,1,0,0.414878249168396
412,X42,X57,0,1,0.28950977325439453
413,X42,X57,0,0,0.33875444531440735
414,X42,X57,1,1,0.2860730290412903
415,X42,X57,1,0,0.3283901810646057
416,X6,X10,0,1,0.6984381079673767
417,X6,X10,0,0,0.7022374272346497
418,X6,X10,1,1,0.6982181668281555
419,X6,X10,1,0,0.6962252855300903
420,X54,X15,0,1,0.9993829727172852
421,X54,X15,0,0,0.9986863732337952
422,X54,X15,1,1,0.9994148015975952
423,X54,X15,1,0,0.9989190101623535
424,X87,X68,0,1,0.29060208797454834
425,X87,X68,0,0,0.2950277626514435
426,X87,X68,1,1,0.28906312584877014
427,X87,X68,1,0,0.2897619307041168
428,X41,X44,0,1,0.14797239005565643
429,X41,X44,0,0,0.17007224261760712
430,X41,X44,1,1,0.1458088457584381
431,X41,X44,1,0,0.16569393873214722
432,X44,X64,0,1,0.23505127429962158
433,X44,X64,0,0,0.2635307312011719
434,X44,X64,1,1,0.23491241037845612
435,X44,X64,1,0,0.2589006721973419
436,X8,X27,0,1,0.1753559559583664
437,X8,X27,0,0,0.1947859823703766
438,X8,X27,1,1,0.1738215535879135
439,X8,X27,1,0,0.1831018477678299
440,X32,X31,0,1,0.07494241744279861
441,X32,X31,0,0,0.07220306247472763
442,X32,X31,1,1,0.07556959986686707
443,X32,X31,1,0,0.07492126524448395
444,X16,X34,0,1,0.026623984798789024
445,X16,X34,0,0,0.036886442452669144
446,X16,X34,1,1,0.025482429191470146
447,X16,X34,1,0,0.03471269831061363
448,X9,X26,0,1,0.05737917497754097
449,X9,X26,0,0,0.06319844722747803
450,X9,X26,1,1,0.21131779253482819
451,X9,X26,1,0,0.7203027009963989
452,X10,X11,0,1,0.0029254003893584013
453,X10,X11,0,0,0.003339327871799469
454,X10,X11,1,1,0.0029797630850225687
455,X10,X11,1,0,0.0033262509386986494
456,X19,X15,0,1,0.19564661383628845
457,X19,X15,0,0,0.22997602820396423
458,X19,X15,1,1,0.18787583708763123
459,X19,X15,1,0,0.20135091245174408
460,X2,X24,0,1,0.27894529700279236
461,X2,X24,0,0,0.2742336690425873
462,X2,X24,1,1,0.27932044863700867
463,X2,X24,1,0,0.27286556363105774
464,X15,X4,0,1,0.5910742878913879
465,X15,X4,0,0,0.5902312994003296
466,X15,X4,1,1,0.5953503847122192
467,X15,X4,1,0,0.596575915813446
468,X72,X23,0,1,0.864220380783081
469,X72,X23,0,0,0.8686372637748718
470,X72,X23,1,1,0.8644975423812866
471,X72,X23,1,0,0.8671771883964539
472,X32,X49,0,1,0.08206208050251007
473,X32,X49,0,0,0.08773733675479889
474,X32,X49,1,1,0.07709997147321701
475,X32,X49,1,0,0.08063105493783951
476,X77,X85,0,1,0.31489327549934387
477,X77,X85,0,0,0.3265335261821747
478,X77,X85,1,1,0.31261998414993286
479,X77,X85,1,0,0.3211326599121094
480,X48,X28,0,1,0.4244336783885956
481,X48,X28,0,0,0.4283190667629242
482,X48,X28,1,1,0.4254634976387024
483,X48,X28,1,0,0.43180224299430847
484,X4,X5,0,1,0.3601037561893463
485,X4,X5,0,0,0.36500081419944763
486,X4,X5,1,1,0.35359707474708557
487,X4,X5,1,0,0.34913474321365356
488,X55,X22,0,1,0.5833236575126648
489,X55,X22,0,0,0.5974732637405396
490,X55,X22,1,1,0.5805550217628479
491,X55,X22,1,0,0.5915504097938538
492,X52,X59,0,1,0.3190660774707794
493,X52,X59,0,0,0.3236023783683777
494,X52,X59,1,1,0.3192625045776367
495,X52,X59,1,0,0.3238159716129303
496,X16,X43,0,1,0.024524318054318428
497,X16,X43,0,0,0.02492585778236389
498,X16,X43,1,1,0.025189660489559174
499,X16,X43,1,0,0.026884522289037704
500,X43,X34,0,1,0.0063637238927185535
501,X43,X34,0,0,0.012751850299537182
502,X43,X34,1,1,0.006053862627595663
503,X43,X34,1,0,0.011179876513779163
504,X79,X78,0,1,0.9701113104820251
505,X79,X78,0,0,0.9640461206436157
506,X79,X78,1,1,0.9712855815887451
507,X79,X78,1,0,0.9662669897079468
508,X76,X0,0,1,0.04579643905162811
509,X76,X0,0,0,0.07781127840280533
510,X76,X0,1,1,0.09417486935853958
511,X76,X0,1,0,0.09928532689809799
512,X35,X86,0,1,0.4222582280635834
513,X35,X86,0,0,0.43122485280036926
514,X35,X86,1,1,0.41754284501075745
515,X35,X86,1,0,0.4230259358882904
516,X10,X96,0,1,0.0027709139976650476
517,X10,X96,0,0,0.0032106877770274878
518,X10,X96,1,1,0.0031444334890693426
519,X10,X96,1,0,0.003963896073400974
520,X16,X32,0,1,0.02338193543255329
521,X16,X32,0,0,0.02413504384458065
522,X16,X32,1,1,0.024121299386024475
523,X16,X32,1,0,0.03199411928653717
524,X40,X14,0,1,0.06715892255306244
525,X40,X14,0,0,0.06979157775640488
526,X40,X14,1,1,0.06565220654010773
527,X40,X14,1,0,0.06501447409391403
528,X27,X10,0,1,0.4285956025123596
529,X27,X10,0,0,0.4320928752422333
530,X27,X10,1,1,0.4255693256855011
531,X27,X10,1,0,0.4274462163448334
532,X47,X28,0,1,0.6965498924255371
533,X47,X28,0,0,0.6908057928085327
534,X47,X28,1,1,0.7010776996612549
535,X47,X28,1,0,0.6943635940551758
536,X67,X20,0,1,0.9901404976844788
537,X67,X20,0,0,0.9890116453170776
538,X67,X20,1,1,0.9913004040718079
539,X67,X20,1,0,0.9908115863800049
540,X11,X96,0,1,0.8921129107475281
541,X11,X96,0,0,0.8965206146240234
542,X11,X96,1,1,0.892225444316864
543,X11,X96,1,0,0.8952217102050781
544,X1,X38,0,1,0.05773665010929108
545,X1,X38,0,0,0.06202579289674759
546,X1,X38,1,1,0.05750542879104614
547,X1,X38,1,0,0.06290581822395325
548,X98,X45,0,1,0.0036127488128840923
549,X98,X45,0,0,0.004958432167768478
550,X98,X45,1,1,0.0038982764817774296
551,X98,X45,1,0,0.00552132073789835
552,X85,X64,0,1,0.32524487376213074
553,X85,X64,0,0,0.31966161727905273
554,X85,X64,1,1,0.3216393291950226
555,X85,X64,1,0,0.3131239116191864
556,X18,X85,0,1,0.9856956601142883
557,X18,X85,0,0,0.9835883378982544
558,X18,X85,1,1,0.9863857626914978
559,X18,X85,1,0,0.9847384691238403
560,X53,X27,0,1,0.5470651984214783
561,X53,X27,0,0,0.5439420342445374
562,X53,X27,1,1,0.5518699884414673
563,X53,X27,1,0,0.542284369468689
564,X30,X68,0,1,0.12198736518621445
565,X30,X68,0,0,0.12441233545541763
566,X30,X68,1,1,0.11989827454090118
567,X30,X68,1,0,0.12214046716690063
568,X78,X52,0,1,0.39733102917671204
569,X78,X52,0,0,0.40650486946105957
570,X78,X52,1,1,0.40368208289146423
571,X78,X52,1,0,0.4268593192100525
572,X72,X76,0,1,0.8590111136436462
573,X72,X76,0,0,0.8621741533279419
574,X72,X76,1,1,0.8723549842834473
575,X72,X76,1,0,0.8830126523971558
576,X17,X7,0,1,0.8591521978378296
577,X17,X7,0,0,0.8585671186447144
578,X17,X7,1,1,0.859007716178894
579,X17,X7,1,0,0.8595673441886902
580,X23,X35,0,1,0.4997134208679199
581,X23,X35,0,0,0.5061269998550415
582,X23,X35,1,1,0.7270811200141907
583,X23,X35,1,0,0.6646993160247803
584,X37,X29,0,1,0.9753162264823914
585,X37,X29,0,0,0.9719182848930359
586,X37,X29,1,1,0.9785231351852417
587,X37,X29,1,0,0.9742510914802551
588,X75,X81,0,1,0.06524202972650528
589,X75,X81,0,0,0.06420234590768814
590,X75,X81,1,1,0.06701620668172836
591,X75,X81,1,0,0.07683783024549484
592,X43,X32,0,1,0.00507146492600441
593,X43,X32,0,0,0.005803313106298447
594,X43,X32,1,1,0.004899357911199331
595,X43,X32,1,0,0.005224084481596947
596,X69,X72,0,1,0.9971286654472351
597,X69,X72,0,0,0.9952942728996277
598,X69,X72,1,1,0.9972001314163208
599,X69,X72,1,0,0.9958269000053406
600,X48,X47,0,1,0.42823877930641174
601,X48,X47,0,0,0.4375998377799988
602,X48,X47,1,1,0.42841437458992004
603,X48,X47,1,0,0.43703943490982056
604,X0,X83,0,1,0.7096377611160278
605,X0,X83,0,0,0.7159644365310669
606,X0,X83,1,1,0.7267415523529053
607,X0,X83,1,0,0.7557199001312256
608,X7,X46,0,1,0.9901325702667236
609,X7,X46,0,0,0.9872296452522278
610,X7,X46,1,1,0.9905676245689392
611,X7,X46,1,0,0.9889018535614014
612,X52,X17,0,1,0.3197742700576782
613,X52,X17,0,0,0.35474690794944763
614,X52,X17,1,1,0.3165087401866913
615,X52,X17,1,0,0.3144340515136719
616,X96,X50,0,1,0.080744169652462
617,X96,X50,0,0,0.08181092143058777
618,X96,X50,1,1,0.08459261059761047
619,X96,X50,1,0,0.08824942260980606
620,X24,X81,0,1,0.0001312824315391481
621,X24,X81,0,0,4.9056110583478585e-05
622,X24,X81,1,1,0.00031287106685340405
623,X24,X81,1,0,0.0018726749112829566
624,X37,X95,0,1,0.973481297492981
625,X37,X95,0,0,0.9689658880233765
626,X37,X95,1,1,0.9752053022384644
627,X37,X95,1,0,0.9715786576271057
628,X15,X87,0,1,0.5788476467132568
629,X15,X87,0,0,0.5701948404312134
630,X15,X87,1,1,0.6071583032608032
631,X15,X87,1,0,0.5937912464141846
632,X52,X51,0,1,0.3219248950481415
633,X52,X51,0,0,0.3286455571651459
634,X52,X51,1,1,0.3174465298652649
635,X52,X51,1,0,0.3206000328063965
636,X55,X27,0,1,0.5744374394416809
637,X55,X27,0,0,0.5862674713134766
638,X55,X27,1,1,0.5754724740982056
639,X55,X27,1,0,0.5837730169296265
640,X59,X34,0,1,0.6420853734016418
641,X59,X34,0,0,0.6689780354499817
642,X59,X34,1,1,0.7137611508369446
643,X59,X34,1,0,0.7336883544921875
644,X52,X74,0,1,0.31177401542663574
645,X52,X74,0,0,0.3185724914073944
646,X52,X74,1,1,0.30982887744903564
647,X52,X74,1,0,0.3121158480644226
648,X29,X73,0,1,0.10576684772968292
649,X29,X73,0,0,0.13129901885986328
650,X29,X73,1,1,0.1047310084104538
651,X29,X73,1,0,0.12585708498954773
652,X58,X20,0,1,0.40939557552337646
653,X58,X20,0,0,0.40988242626190186
654,X58,X20,1,1,0.37125104665756226
655,X58,X20,1,0,0.3833567500114441
656,X68,X18,0,1,0.011071763932704926
657,X68,X18,0,0,0.01459463033825159
658,X68,X18,1,1,0.010835525579750538
659,X68,X18,1,0,0.014355977065861225
660,X64,X19,0,1,0.484585165977478
661,X64,X19,0,0,0.4773831069469452
662,X64,X19,1,1,0.4840366542339325
663,X64,X19,1,0,0.47507235407829285
664,X20,X63,0,1,0.36619165539741516
