,target_var,condition_var,condition_val,intervention,prob,prob_std
142,X65,X99,True,0,0.9996498227119446,1.752923860524054e-05
143,X65,X99,True,1,0.99984689950943,1.1574295067721451e-05
144,X66,X16,False,0,0.8117674648761749,0.00010745611751449456
145,X66,X16,False,1,0.8653877973556519,0.0
146,X66,X16,True,0,0.1938084214925766,0.002233522238504184
147,X66,X16,True,1,0.11373430415987969,7.28028861428277e-07
148,X66,X65,False,0,0.9409342885017395,0.006423718285955388
149,X66,X65,False,1,0.6583512425422668,0.0
150,X66,X65,True,0,0.4410927891731262,0.002240454814993841
151,X66,X65,True,1,0.6501919269561768,0.0011425545157133302
152,X70,X36,False,0,0.19478331208229066,0.0003284941617334753
153,X70,X36,False,1,0.2522599548101425,0.0053873036241408765
154,X70,X36,True,0,0.998877227306366,5.23255005561981e-06
155,X70,X36,True,1,0.9985315799713135,1.7026608107599235e-05
156,X70,X74,False,0,0.3815067887306213,0.005108600178719232
157,X70,X74,False,1,0.8171967983245849,0.0003926549447573918
158,X70,X74,True,0,0.9893635511398315,0.00020362818035694574
159,X70,X74,True,1,0.8527775406837463,0.0017000848294595296
160,X74,X70,False,0,0.10693203657865524,0.0008253114235254967
161,X74,X70,False,1,0.18875965476036072,0.0
162,X74,X70,True,0,0.6537067592144012,0.002822804289159683
163,X74,X70,True,1,0.5449333429336548,0.0009426592823739759
164,X79,X21,False,0,0.0023414607625454665,8.127466427846562e-05
165,X79,X21,False,1,0.07279074862599373,0.0008957014407866668
166,X79,X21,True,0,0.29427138566970823,0.0035035356207589654
167,X79,X21,True,1,0.07275141775608063,0.0004682474301620297
168,X79,X63,False,0,0.9755569875240326,0.00028449156608004395
169,X79,X63,False,1,0.1635557547211647,0.004053544148180292
170,X79,X63,True,0,0.0023097889497876167,3.504978927999906e-05
171,X79,X63,True,1,0.0782751813530922,0.006543086746264009
172,X88,X14,False,0,0.9317833185195923,0.014822824690690937
173,X88,X14,False,1,0.8968563079833984,0.01320834142717725
174,X88,X14,True,0,0.013579679187387228,0.0013600410631524032
175,X88,X14,True,1,0.016331741120666265,0.0013062841424095505
176,X92,X37,False,0,0.8618584394454956,0.007443480171094985
177,X92,X37,False,1,0.6153964459896087,0.0028776519132681635
178,X92,X37,True,0,0.4537891745567322,0.0
179,X92,X37,True,1,0.5799785852432251,0.0
180,X92,X43,False,0,0.4124515652656555,0.0
181,X92,X43,False,1,0.4269102603197098,0.015772573288949668
182,X92,X43,True,0,0.8946811258792877,0.0005692604529848814
183,X92,X43,True,1,0.855675995349884,0.0019862144417028766
184,X95,X37,False,0,0.7108038485050201,0.016151082326639064
185,X95,X37,False,1,0.41114379465579987,0.010959496735398491
186,X95,X37,True,0,0.1022978588938713,0.0001945054368247479
187,X95,X37,True,1,0.2932100802659988,0.00025093474791728655
188,X99,X33,False,0,0.6754326403141022,0.0006312976221562621
189,X99,X33,False,1,0.3539781838655472,0.0018190731754542625
190,X99,X33,True,0,0.08668484389781952,0.0018669141745078816
191,X99,X33,True,1,0.2752567112445831,0.001193036802535635
192,X99,X52,False,0,0.04690062999725342,0.0005521686920831174
193,X99,X52,False,1,0.25171851366758347,0.0014582676052521887
194,X99,X52,True,0,0.6752044856548309,0.005952684397972076
195,X99,X52,True,1,0.25281392931938174,0.0013587393509147984
196,X99,X65,False,0,0.0006483346223831177,0.0
197,X99,X65,False,1,0.28149452805519104,0.0
198,X99,X65,True,0,0.6113078355789184,0.005966830726960401
199,X99,X65,True,1,0.27826803028583524,0.002203161307785483
