,target_var,condition_var,condition_val,intervention,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
32,X90,X41,0,0,0.7051075428724289,0.3504407031319228,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X0', 'X78', 'X31', 'X13', 'X29']"
33,X90,X41,0,1,0.6227595537900925,0.3369147742164041,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X29', 'X0', 'X31', 'X13', 'X78']"
34,X90,X41,1,0,0.9978011667728424,0.001073647163484546,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X0', 'X78', 'X31', 'X13', 'X29']"
35,X90,X41,1,1,0.8725156635046005,0.2528913869133514,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X29', 'X0', 'X31', 'X13', 'X78']"
36,X91,X30,0,0,0.3600615419447422,0.41769287257127186,1.0,5.0,1.0,"['X66', 'X89', 'X92', 'X11', 'X22']"
37,X91,X30,0,1,0.4001818304881454,0.47584080851147104,1.0,8.0,1.0,"['X89', 'X48', 'X11', 'X46', 'X4', 'X92', 'X23', 'X22']"
38,X91,X30,1,0,0.9990867257118226,0.0002498014759380824,1.0,5.0,1.0,"['X66', 'X89', 'X92', 'X11', 'X22']"
39,X91,X30,1,1,0.9979631900787354,0.002924840259302959,1.0,8.0,1.0,"['X89', 'X48', 'X11', 'X46', 'X4', 'X92', 'X23', 'X22']"
40,X45,X70,0,0,0.9971987009048462,0.00019311402676374265,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
41,X45,X70,0,1,0.4347096115350723,0.020125895479959972,1.0,5.0,0.0,"['X35', 'X2', 'X9', 'X64', 'X99']"
42,X45,X70,1,0,0.08953419923782349,0.003786090197540281,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
43,X45,X70,1,1,0.4195387065410614,0.016018937575896317,1.0,5.0,0.0,"['X35', 'X2', 'X9', 'X64', 'X99']"
44,X84,X39,0,0,0.9977720737457275,0.00011340123887666661,1.0,7.0,0.0,"['X62', 'X38', 'X52', 'X37', 'X68', 'X57', 'X94']"
45,X84,X39,0,1,0.5907642066478729,0.03992633000239873,1.0,7.0,0.0,"['X62', 'X38', 'X52', 'X37', 'X68', 'X57', 'X94']"
46,X84,X39,1,0,0.08449192382395268,0.024867239952846294,1.0,7.0,0.0,"['X62', 'X38', 'X52', 'X37', 'X68', 'X57', 'X94']"
47,X84,X39,1,1,0.3187031731009483,0.12117606930101432,1.0,7.0,0.0,"['X62', 'X38', 'X52', 'X37', 'X68', 'X57', 'X94']"
48,X39,X99,0,0,0.13028950840234757,0.033926642665633236,1.0,8.0,1.0,"['X62', 'X54', 'X45', 'X68', 'X4', 'X46', 'X15', 'X81']"
49,X39,X99,0,1,0.3558975577354431,0.3194851815700531,1.0,2.0,1.0,"['X15', 'X4']"
50,X39,X99,1,0,0.9990924239158631,0.00032203303387971105,1.0,8.0,1.0,"['X62', 'X54', 'X45', 'X68', 'X4', 'X46', 'X15', 'X81']"
51,X39,X99,1,1,0.9346390634775161,0.19071073162869295,1.0,2.0,1.0,"['X15', 'X4']"
52,X24,X11,0,0,0.14720674604177475,0.09561219066381454,1.0,2.0,0.0,"['X83', 'X25']"
53,X24,X11,0,1,0.16666120141744614,0.06609688249607366,1.0,2.0,0.0,"['X83', 'X25']"
54,X24,X11,1,0,0.3588408291339874,0.015784847736358645,1.0,2.0,0.0,"['X83', 'X25']"
55,X24,X11,1,1,0.2111001968383789,0.0793500163967052,1.0,2.0,0.0,"['X83', 'X25']"
56,X93,X70,0,0,0.9930556416511536,0.0,1.0,2.0,1.0,"['X44', 'X1']"
57,X93,X70,0,1,0.6279050707817078,0.42661409782314275,1.0,2.0,1.0,"['X44', 'X1']"
58,X93,X70,1,0,0.23403052538633345,0.2494171112664748,1.0,2.0,1.0,"['X44', 'X1']"
59,X93,X70,1,1,0.36838372200727465,0.3958733594478948,1.0,2.0,1.0,"['X44', 'X1']"
60,X44,X45,0,0,0.016399480402469635,0.0,1.0,2.0,0.0,"['X93', 'X13']"
61,X44,X45,0,1,0.015926677733659744,0.0,1.0,2.0,0.0,"['X93', 'X13']"
62,X44,X45,1,0,0.9067670702934265,0.0,1.0,2.0,0.0,"['X93', 'X13']"
63,X44,X45,1,1,0.8890863656997681,0.0,1.0,2.0,0.0,"['X93', 'X13']"
64,X21,X30,0,0,0.2424657255411148,0.13405116281109133,1.0,7.0,0.0,"['X92', 'X48', 'X4', 'X11', 'X46', 'X23', 'X22']"
65,X21,X30,0,1,0.21936470419168472,0.13211200032563186,1.0,7.0,0.0,"['X92', 'X48', 'X4', 'X11', 'X46', 'X23', 'X22']"
66,X21,X30,1,0,0.014137332420796156,0.0035463055263944593,1.0,7.0,0.0,"['X92', 'X48', 'X4', 'X11', 'X46', 'X23', 'X22']"
67,X21,X30,1,1,0.046402222290635106,0.015900428123032488,1.0,7.0,0.0,"['X92', 'X48', 'X4', 'X11', 'X46', 'X23', 'X22']"
68,X90,X45,0,0,0.9916012406349182,0.00674099217527085,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
69,X90,X45,0,1,0.9948558926582336,0.003544319590315279,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
70,X90,X45,1,0,0.5322654664516449,0.18843599070598507,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
71,X90,X45,1,1,0.41789224445819856,0.24874719523898597,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
72,X39,X2,0,0,0.9127280294895173,0.23037675343863012,1.0,9.0,0.0,"['X54', 'X68', 'X4', 'X99', 'X15', 'X34', 'X29', 'X42', 'X91']"
73,X39,X2,0,1,0.6823766559362412,0.38831584409407777,1.0,8.0,0.0,"['X54', 'X68', 'X4', 'X15', 'X34', 'X29', 'X42', 'X91']"
74,X39,X2,1,0,0.9997201204299927,2.4951962338643654e-05,1.0,9.0,0.0,"['X54', 'X68', 'X4', 'X99', 'X15', 'X34', 'X29', 'X42', 'X91']"
75,X39,X2,1,1,0.6819297328591347,0.3889978142743324,1.0,8.0,0.0,"['X54', 'X68', 'X4', 'X15', 'X34', 'X29', 'X42', 'X91']"
76,X89,X21,0,0,0.4130339287221432,0.3886465230568148,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
77,X89,X21,0,1,0.6481372207403183,0.43285369654515626,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
78,X89,X21,1,0,0.9147079020738602,0.254768283176874,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
79,X89,X21,1,1,0.39974492937326433,0.39984841117962555,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
80,X45,X82,0,0,0.9010559326037765,0.29323512368735444,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
81,X45,X82,0,1,0.5041549407877028,0.4946317405513312,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
82,X45,X82,1,0,0.005598631966859102,6.232589184245549e-05,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
83,X45,X82,1,1,0.30597799690440297,0.45351998259664666,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
84,X41,X90,0,0,0.08306119740009307,0.05563839877612748,1.0,3.0,0.0,"['X49', 'X40', 'X82']"
85,X41,X90,0,1,0.35745598152279856,0.3263526051271147,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X29', 'X0', 'X31', 'X13', 'X78']"
86,X41,X90,1,0,0.5974339663982391,0.27734992860591456,1.0,16.0,1.0,"['X54', 'X1', 'X2', 'X28', 'X70', 'X97', 'X64', 'X99', 'X29', 'X95', 'X67', 'X80', 'X0', 'X31', 'X13', 'X78']"
87,X41,X90,1,1,0.5943646881729364,0.3337437533473976,1.0,10.0,1.0,"['X54', 'X1', 'X28', 'X70', 'X64', 'X29', 'X0', 'X31', 'X13', 'X78']"
88,X70,X45,0,0,0.9998336851596832,0.00010670563628626934,1.0,11.0,1.0,"['X35', 'X59', 'X1', 'X2', 'X97', 'X64', 'X99', 'X80', 'X93', 'X13', 'X29']"
89,X70,X45,0,1,0.9997148513793945,0.0001857859949825715,1.0,4.7,0.1,"['X35', 'X59', 'X13', 'X1', 'X93', 'X2', 'X97', 'X64', 'X99', 'X29', 'X80']"
90,X70,X45,1,0,0.0468206936493516,0.0484662262116074,1.0,11.0,1.0,"['X35', 'X59', 'X1', 'X2', 'X97', 'X64', 'X99', 'X80', 'X93', 'X13', 'X29']"
91,X70,X45,1,1,0.03825516263023019,0.03529675751523809,1.0,4.7,0.1,"['X35', 'X59', 'X13', 'X1', 'X93', 'X2', 'X97', 'X64', 'X99', 'X29', 'X80']"
92,X41,X93,0,0,0.9999603629112244,4.907674308066919e-06,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
93,X41,X93,0,1,0.6006880432134494,0.48900887501846113,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
94,X41,X93,1,0,0.0015135242021642626,0.0001005314875448432,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
95,X41,X93,1,1,0.5004255680716596,0.4994757525776556,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
96,X11,X24,0,0,0.2482251910492778,0.33643280182732976,1.0,7.0,1.0,"['X89', 'X83', 'X6', 'X46', 'X91', 'X23', 'X25']"
97,X11,X24,0,1,0.3862927213311195,0.35177258614211987,1.0,7.0,1.0,"['X89', 'X83', 'X6', 'X46', 'X91', 'X23', 'X25']"
98,X11,X24,1,0,0.49080663099884986,0.23351868627946176,1.0,7.0,1.0,"['X89', 'X83', 'X6', 'X46', 'X91', 'X23', 'X25']"
99,X11,X24,1,1,0.49800596237182615,0.11234085100397892,1.0,7.0,1.0,"['X89', 'X83', 'X6', 'X46', 'X91', 'X23', 'X25']"
100,X21,X89,0,0,0.050147847086191175,0.007058681936936857,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
101,X21,X89,0,1,0.053280670940876004,2.858333911856274e-05,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
102,X21,X89,1,0,0.4058784365653992,0.12763573822197713,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
103,X21,X89,1,1,0.3721615418791771,0.15931459616741173,1.0,4.0,1.0,"['X48', 'X11', 'X4', 'X91']"
104,X81,X39,0,0,0.9996122419834137,0.000403278698902924,1.0,10.0,1.0,"['X32', 'X14', 'X18', 'X62', 'X98', 'X31', 'X77', 'X96', 'X68', 'X45']"
105,X81,X39,0,1,0.9998607635498047,0.00013135681298173852,1.0,10.0,1.0,"['X32', 'X14', 'X18', 'X62', 'X98', 'X31', 'X77', 'X96', 'X68', 'X45']"
106,X81,X39,1,0,0.6120006505399942,0.4679298084131917,1.0,10.0,1.0,"['X32', 'X14', 'X18', 'X62', 'X98', 'X31', 'X77', 'X96', 'X68', 'X45']"
107,X81,X39,1,1,0.7149271845817566,0.4302813995291779,1.0,10.0,1.0,"['X32', 'X14', 'X18', 'X62', 'X98', 'X31', 'X77', 'X96', 'X68', 'X45']"
108,X6,X11,0,0,0.8555634975433349,0.0017235994338989258,1.0,4.0,1.0,"['X3', 'X83', 'X79', 'X25']"
109,X6,X11,0,1,0.8458505630493164,0.030203616577722418,1.0,4.0,1.0,"['X3', 'X83', 'X79', 'X25']"
110,X6,X11,1,0,0.835623037815094,0.037488738297061175,1.0,4.0,1.0,"['X3', 'X83', 'X79', 'X25']"
111,X6,X11,1,1,0.8301559805870056,0.04118374553180604,1.0,4.0,1.0,"['X3', 'X83', 'X79', 'X25']"
112,X93,X54,0,0,0.3131891008466482,0.43551506627054837,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
113,X93,X54,0,1,0.6011403352022171,0.4602565963244402,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
114,X93,X54,1,0,0.7050358131527901,0.4145516074257145,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
115,X93,X54,1,1,0.4208978354930878,0.4538934918841986,1.0,6.2,1.0,"['X0', 'X31', 'X28', 'X45', 'X41', 'X49', 'X40', 'X78']"
116,X11,X6,0,0,0.7380395755171776,0.3438468737384058,1.0,6.0,1.0,"['X89', 'X83', 'X79', 'X91', 'X23', 'X25']"
117,X11,X6,0,1,0.5554309599101543,0.35793580482419457,1.0,6.0,1.0,"['X89', 'X83', 'X79', 'X91', 'X23', 'X25']"
118,X11,X6,1,0,0.26488682851195333,0.22721626842243237,1.0,6.0,1.0,"['X89', 'X83', 'X79', 'X91', 'X23', 'X25']"
119,X11,X6,1,1,0.2637369826436043,0.21160466818059348,1.0,6.0,1.0,"['X89', 'X83', 'X79', 'X91', 'X23', 'X25']"
120,X45,X90,0,0,0.9242876172065735,0.13642971430324016,1.0,5.0,1.0,"['X13', 'X1', 'X70', 'X64', 'X29']"
121,X45,X90,0,1,0.6556901335716248,0.39370259464145,1.0,5.0,1.0,"['X13', 'X1', 'X70', 'X64', 'X29']"
122,X45,X90,1,0,0.30632436871528623,0.3218050711162676,1.0,5.0,1.0,"['X13', 'X1', 'X70', 'X64', 'X29']"
123,X45,X90,1,1,0.49330798983573915,0.39410844858008137,1.0,5.0,1.0,"['X13', 'X1', 'X70', 'X64', 'X29']"
124,X78,X34,0,0,0.8402887895703316,0.24737134237385677,1.0,10.0,1.0,"['X28', 'X4', 'X91', 'X0', 'X31', 'X93', 'X45', 'X15', 'X12', 'X42']"
125,X78,X34,0,1,0.3562865886837244,0.33861262504897194,1.0,6.8,1.0,"['X28', 'X4', 'X91', 'X0', 'X31', 'X93', 'X45', 'X15', 'X12', 'X42']"
126,X78,X34,1,0,0.05602649580687284,0.034423524864318954,1.0,10.0,1.0,"['X28', 'X4', 'X91', 'X0', 'X31', 'X93', 'X45', 'X15', 'X12', 'X42']"
127,X78,X34,1,1,0.2132819164544344,0.27291491614544094,1.0,9.2,1.0,"['X28', 'X4', 'X91', 'X0', 'X31', 'X93', 'X45', 'X15', 'X12', 'X42']"
128,X41,X44,0,0,0.887106329202652,0.18159301078014664,1.0,13.0,0.0,"['X35', 'X54', 'X32', 'X28', 'X82', 'X0', 'X31', 'X13', 'X96', 'X39', 'X46', 'X12', 'X78']"
129,X41,X44,0,1,0.7225677222013474,0.2813560200643648,1.0,2.1,0.0,"['X49', 'X40', 'X82']"
130,X41,X44,1,0,0.034283327870070934,0.009886093630672272,1.0,13.0,0.0,"['X35', 'X54', 'X32', 'X28', 'X82', 'X0', 'X31', 'X13', 'X96', 'X39', 'X46', 'X12', 'X78']"
131,X41,X44,1,1,0.18729559257626532,0.05208090048545406,1.0,2.0,0.0,"['X49', 'X82']"
132,X93,X90,0,0,0.844701761007309,0.021767536538135946,1.0,4.9,0.0,"['X2', 'X1', 'X13', 'X97', 'X64', 'X29', 'X80']"
133,X93,X90,0,1,0.3906143128871918,0.012165405424615772,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
134,X93,X90,1,0,0.2972360849380493,0.025836364690505896,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
135,X93,X90,1,1,0.3667484521865845,0.015493005514144897,1.0,4.0,0.0,"['X13', 'X1', 'X64', 'X29']"
136,X79,X24,0,0,0.9994752168655395,9.655952453613283e-07,1.0,3.0,1.0,"['X83', 'X6', 'X25']"
137,X79,X24,0,1,0.9970034539699555,0.002712278664174162,1.0,3.0,1.0,"['X83', 'X6', 'X25']"
138,X79,X24,1,0,0.4885374277830124,0.07972604111973519,1.0,3.0,1.0,"['X83', 'X6', 'X25']"
139,X79,X24,1,1,0.5116911143064499,0.23175924168095005,1.0,3.0,1.0,"['X83', 'X6', 'X25']"
140,X9,X28,0,0,0.18466121554374695,0.001735411282160502,1.0,2.0,1.0,"['X35', 'X2']"
141,X9,X28,0,1,0.124764240719378,0.06468045405386835,1.0,2.0,1.0,"['X35', 'X2']"
142,X9,X28,1,0,0.013380970899015665,4.5995966566025815e-05,1.0,2.0,1.0,"['X35', 'X2']"
143,X9,X28,1,1,0.08637876715511084,0.06421639851676608,1.0,2.0,1.0,"['X35', 'X2']"
144,X34,X78,0,0,0.8980053633451461,0.2707283776950595,1.0,11.0,1.0,"['X54', 'X28', 'X4', 'X91', 'X0', 'X31', 'X45', 'X15', 'X12', 'X41', 'X42']"
145,X34,X78,0,1,0.9828505933284759,0.008759379546097823,1.0,11.0,1.0,"['X54', 'X28', 'X4', 'X91', 'X0', 'X31', 'X45', 'X15', 'X12', 'X41', 'X42']"
146,X34,X78,1,0,0.4064290478825569,0.39953437247021134,1.0,11.0,1.0,"['X54', 'X28', 'X4', 'X91', 'X0', 'X31', 'X45', 'X15', 'X12', 'X41', 'X42']"
147,X34,X78,1,1,0.8911828748881817,0.26766187754178355,1.0,11.0,1.0,"['X54', 'X28', 'X4', 'X91', 'X0', 'X31', 'X45', 'X15', 'X12', 'X41', 'X42']"
148,X46,X79,0,0,0.9051819801330566,0.011414325500635609,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
149,X46,X79,0,1,0.8940123915672302,0.015662592154216174,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
150,X46,X79,1,0,0.20263874530792236,0.21414042748122655,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
151,X46,X79,1,1,0.19601561203598977,0.2204250518936989,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
152,X45,X44,0,0,0.1177922485396266,0.2873991927132011,1.0,2.0,0.0,"['X93', 'X13']"
153,X45,X44,0,1,0.3052940350025892,0.4409682092013343,1.0,2.0,0.0,"['X13', 'X93']"
154,X45,X44,1,0,0.9781222343444824,0.0,1.0,2.0,0.0,"['X93', 'X13']"
155,X45,X44,1,1,0.403558149933815,0.4663520880680038,1.0,2.0,0.0,"['X93', 'X13']"
156,X30,X21,0,0,0.600859188544564,0.48814645357016245,1.0,10.0,1.0,"['X59', 'X4', 'X23', 'X91', 'X66', 'X48', 'X11', 'X46', 'X92', 'X22']"
157,X30,X21,0,1,0.4011869472800754,0.4884980027041669,1.0,10.0,1.0,"['X59', 'X4', 'X23', 'X91', 'X66', 'X48', 'X11', 'X46', 'X92', 'X22']"
158,X30,X21,1,0,0.002060203335713595,0.00043763611746414977,1.0,11.2,1.0,"['X54', 'X59', 'X36', 'X64', 'X4', 'X23', 'X91', 'X80', 'X66', 'X48', 'X11', 'X46', 'X92', 'X19', 'X33', 'X22']"
159,X30,X21,1,1,0.10228539351373911,0.2991268157948224,1.0,10.0,1.0,"['X59', 'X4', 'X23', 'X91', 'X66', 'X48', 'X11', 'X46', 'X92', 'X22']"
160,X82,X45,0,0,0.943598335981369,0.0023595676281079354,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
161,X82,X45,0,1,0.9193867623806,0.0017110816314760493,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
162,X82,X45,1,0,0.18139931857585906,0.003561184368451912,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
163,X82,X45,1,1,0.17523604929447173,0.0011981029696277086,1.0,3.0,1.0,"['X41', 'X49', 'X40']"
164,X93,X41,0,0,0.9966298580169678,0.00023578924907401632,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
165,X93,X41,0,1,0.7058957003057003,0.4295896146242264,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
166,X93,X41,1,0,0.050809239596128465,0.0005858327454584253,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
167,X93,X41,1,1,0.6105349406599998,0.45625663701302543,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
168,X54,X93,0,0,0.1914915308356285,0.0010632206403874008,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
169,X54,X93,0,1,0.4314189553260803,0.18955110930920155,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
170,X54,X93,1,0,0.682422524690628,0.003854226826955749,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
171,X54,X93,1,1,0.5153703540563583,0.13740478438319847,1.0,5.0,1.0,"['X0', 'X31', 'X28', 'X45', 'X78']"
172,X28,X9,0,0,0.20084036318585277,0.3995559524850538,1.0,5.0,1.0,"['X35', 'X2', 'X45', 'X64', 'X99']"
173,X28,X9,0,1,0.6003081615548581,0.48934527945819606,1.0,2.0,1.0,"['X35', 'X2']"
174,X28,X9,1,0,0.40058601086493584,0.4893889616225459,1.0,5.0,1.0,"['X35', 'X2', 'X45', 'X64', 'X99']"
175,X28,X9,1,1,0.5003989598422777,0.4994607310611477,1.0,2.0,1.0,"['X35', 'X2']"
176,X30,X91,0,0,0.001275128754787147,0.00017694428936203312,1.0,11.0,1.0,"['X89', 'X59', 'X36', 'X64', 'X23', 'X80', 'X66', 'X92', 'X11', 'X19', 'X22']"
177,X30,X91,0,1,0.0050562427844852206,0.007909364078223105,1.0,5.0,1.0,"['X66', 'X89', 'X92', 'X11', 'X22']"
178,X30,X91,1,0,0.6990183669608087,0.45543714476562885,1.0,11.0,1.0,"['X89', 'X59', 'X36', 'X64', 'X23', 'X80', 'X66', 'X92', 'X11', 'X19', 'X22']"
179,X30,X91,1,1,0.21761583066545426,0.39117745580406926,1.0,5.0,1.0,"['X66', 'X89', 'X92', 'X11', 'X22']"
180,X79,X46,0,0,0.9295668125152587,0.13830569951912133,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
181,X79,X46,0,1,0.953119283914566,0.13619969017485745,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
182,X79,X46,1,0,0.6406077027320862,0.17773572268764926,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
183,X79,X46,1,1,0.7678720414638519,0.2306463963305482,1.0,4.0,1.0,"['X89', 'X11', 'X23', 'X91']"
184,X99,X39,0,0,0.0003631563653470948,5.650071923224543e-05,1.0,7.0,1.0,"['X62', 'X54', 'X45', 'X68', 'X46', 'X4', 'X15']"
185,X99,X39,0,1,0.39486508956179023,0.48097744116415625,1.0,2.0,1.0,"['X15', 'X4']"
186,X99,X39,1,0,0.7955629789270461,0.39537137313579424,1.0,6.0,1.0,"['X62', 'X54', 'X45', 'X68', 'X4', 'X46', 'X15']"
187,X99,X39,1,1,0.7902044236427173,0.39283759776890315,1.0,2.0,1.0,"['X15', 'X4']"
188,X39,X84,0,0,0.9801190018653869,0.024910302454733732,1.0,41.7,1.0,"['X89', 'X1', 'X55', 'X85', 'X23', 'X18', 'X77', 'X56', 'X68', 'X44', 'X9', 'X69', 'X25', 'X60', 'X3', 'X64', 'X95', 'X81', 'X20', 'X57', 'X91', 'X75', 'X98', 'X52', 'X29', 'X35', 'X54', 'X10', 'X8', 'X97', 'X4', 'X67', 'X38', 'X94', 'X80', 'X83', 'X11', 'X15', 'X12', 'X33', 'X42', 'X2', 'X99', 'X34', 'X62', 'X0', 'X37', 'X53', 'X96', 'X45', 'X48', 'X46']"
