,target_var,condition_var,condition_val,intervention,prob,prob_std
100,X53,X7,False,0,0.7607125759124755,0.007976896786716803
101,X53,X7,False,1,0.600771164894104,0.006088079205622762
102,X53,X7,True,0,0.003652941156178713,0.0003543977938155307
103,X53,X7,True,1,0.08313898742198944,0.0
104,X53,X9,False,0,0.12917576506733894,0.009206707510324258
105,X53,X9,False,1,0.46450926661491393,0.003160879844754424
106,X53,X9,True,0,0.6911929965019226,4.318392781201622e-05
107,X53,X9,True,1,0.4698306769132614,0.0022244069745146386
108,X56,X48,False,0,0.04728031903505325,0.0002645328601883145
109,X56,X48,False,1,0.5735182523727417,0.00044796784417392
110,X56,X48,True,0,0.8949500322341919,0.00041542410630053414
111,X56,X48,True,1,0.6571223616600037,0.0030016985089686694
112,X56,X61,False,0,0.6391372203826904,0.003682871590280682
113,X56,X61,False,1,0.6838737726211548,0.0030418569429129768
114,X56,X61,True,0,0.04604998789727688,0.0002886964286823434
115,X56,X61,True,1,0.026778534054756165,5.956171397049437e-05
116,X58,X38,False,0,0.07105699181556702,0.0
117,X58,X38,False,1,0.2882557511329651,0.0
118,X58,X38,True,0,0.5079756379127502,0.0
119,X58,X38,True,1,0.3818109929561615,0.004286663982980278
120,X61,X56,False,0,0.4446768492460251,0.0013181884035650157
121,X61,X56,False,1,0.24177082479000092,0.001230488010066116
122,X61,X56,True,0,0.05278740040957928,0.0006424039675236255
123,X61,X56,True,1,0.225852769613266,0.00041433088496816946
124,X62,X21,False,0,0.2066697061061859,0.11431873754454107
125,X62,X21,False,1,0.3665427714586258,0.14756772740832258
126,X62,X21,True,0,0.35168346762657166,0.0
127,X62,X21,True,1,0.3214845359325409,0.0
128,X62,X26,False,0,0.14707829058170319,0.0
129,X62,X26,False,1,0.29971712827682495,0.0
130,X62,X26,True,0,0.46565399169921873,0.0042247147453524135
131,X62,X26,True,1,0.3389885723590851,0.004040583741726255
132,X65,X14,False,0,0.7118018567562103,0.014612568070646346
133,X65,X14,False,1,0.7152466893196106,0.01764732909730751
134,X65,X14,True,0,0.7647441387176513,0.0059351276295645326
135,X65,X14,True,1,0.7020546436309815,0.00105597641249462
136,X65,X70,False,0,0.8244231581687927,0.007860961775498786
137,X65,X70,False,1,0.8769822955131531,0.005424646202078991
138,X65,X70,True,0,0.4487526774406433,0.003477461663693812
139,X65,X70,True,1,0.3497908115386963,0.0
140,X7,X38,False,0,0.18560966849327087,0.0038919150648457847
141,X7,X38,False,1,0.3231523185968399,0.0026098303229872247
142,X7,X38,True,0,0.47747039794921875,0.0
143,X7,X38,True,1,0.36958858370780945,0.0
144,X7,X49,False,0,0.6711149990558625,0.00271520366537712
145,X7,X49,False,1,0.3896224617958069,0.0008030841604876168
146,X7,X49,True,0,0.0008981483231764286,3.2457161909523e-05
147,X7,X49,True,1,0.27330937683582307,0.005043227916980517
148,X7,X53,False,0,0.5792858600616455,0.0
149,X7,X53,False,1,0.362928181886673,0.0
150,X7,X53,True,0,0.004513058112934232,0.00014551226534230099
151,X7,X53,True,1,0.3229960501194,0.0
152,X70,X45,False,0,0.016774234361946583,0.008131050615242831
153,X70,X45,False,1,0.27183220386505125,0.05090033497208999
154,X70,X45,True,0,0.4697297513484955,0.3735009216541159
155,X70,X45,True,1,0.4762074530124664,0.29716903730445177
156,X70,X65,False,0,0.7412717461585998,0.003746136483353072
157,X70,X65,False,1,0.3200441777706146,0.003750414862516208
158,X70,X65,True,0,0.14813292771577835,0.005556006838513263
159,X70,X65,True,1,0.3359732061624527,0.00935099118260923
160,X70,X80,False,0,0.32844013571739195,0.028243360556012377
161,X70,X80,False,1,0.3274980515241623,0.019085090471961264
162,X70,X80,True,0,0.3266571253538132,0.000531222714296123
163,X70,X80,True,1,0.323066508769989,0.0005301430225920377
164,X71,X79,False,0,0.1882430911064148,0.0
165,X71,X79,False,1,0.10930773615837097,0.0
166,X71,X79,True,0,0.0610346719622612,0.0
167,X71,X79,True,1,0.09057306498289108,0.0
168,X74,X26,False,0,0.32615405321121216,0.0
169,X74,X26,False,1,0.3180324137210846,0.0
170,X74,X26,True,0,0.3124915063381195,0.0
171,X74,X26,True,1,0.309474778175354,0.0072724904745167926
172,X79,X71,False,0,0.8614785730838775,0.001590090427931919
173,X79,X71,False,1,0.8459717750549316,0.00031102775194042373
174,X79,X71,True,0,0.38836586475372314,0.0
175,X79,X71,True,1,0.7782498002052307,0.0
176,X80,X14,False,0,0.8195981979370117,0.0018024957933539326
177,X80,X14,False,1,0.6992972612380981,0.00033497554267864844
178,X80,X14,True,0,0.22830737233161927,0.0009571781053019965
179,X80,X14,True,1,0.5103268623352051,0.009172252636207356
180,X80,X21,False,0,0.9686421275138855,0.000740063881643721
181,X80,X21,False,1,0.8111431002616882,0.002320393692361085
182,X80,X21,True,0,0.281825453042984,0.0
183,X80,X21,True,1,0.5407270193099976,0.0
184,X80,X70,False,0,0.5653053671121597,0.0851284363669807
185,X80,X70,False,1,0.6056950747966766,0.06309732998276565
186,X80,X70,True,0,0.6125252664089202,0.0020966461222057965
187,X80,X70,True,1,0.6274785399436951,0.0008841470608696003
188,X9,X26,False,0,0.7244274735450744,0.007176073044815353
189,X9,X26,False,1,0.6003608703613281,0.00268461231671442
190,X9,X26,True,0,0.324174702167511,0.017349673859958184
191,X9,X26,True,1,0.5714290201663971,0.01687034123101328
192,X9,X53,False,0,0.36913856863975525,0.012031796432465524
193,X9,X53,False,1,0.5708315968513489,0.0
194,X9,X53,True,0,0.8443303108215332,0.0
195,X9,X53,True,1,0.621548056602478,0.0
196,X97,X50,False,0,0.35180615186691283,0.010033001080536886
197,X97,X50,False,1,0.48018817603588104,0.01496228894658334
198,X97,X50,True,0,0.7469038486480712,0.005487870562397069
199,X97,X50,True,1,0.44859095215797423,0.006840574247131152
