,target_var,condition_var,condition_val,intervention,prob
449,X60,X29,0,0,0.8315321803092957
450,X60,X29,1,1,0.8294894099235535
451,X60,X29,1,0,0.8349025249481201
452,X75,X79,0,1,0.037190768867731094
453,X75,X79,0,0,0.027365367859601974
454,X75,X79,1,1,0.037279076874256134
455,X75,X79,1,0,0.02784697711467743
456,X76,X20,0,1,0.36408132314682007
457,X76,X20,0,0,0.4280169606208801
458,X76,X20,1,1,0.36106836795806885
459,X76,X20,1,0,0.39804786443710327
460,X85,X68,0,1,0.9801079630851746
461,X85,X68,0,0,0.9811722636222839
462,X85,X68,1,1,0.9799137115478516
463,X85,X68,1,0,0.9800832271575928
464,X84,X32,0,1,0.8778706789016724
465,X84,X32,0,0,0.8451051115989685
466,X84,X32,1,1,0.9720864295959473
467,X84,X32,1,0,0.9798815250396729
468,X50,X70,0,1,0.1134481132030487
469,X50,X70,0,0,0.13853143155574799
470,X50,X70,1,1,0.13415414094924927
471,X50,X70,1,0,0.1490965038537979
472,X10,X1,0,1,0.9378796815872192
473,X10,X1,0,0,0.9432057738304138
474,X10,X1,1,1,0.9345555305480957
475,X10,X1,1,0,0.9392918348312378
476,X90,X94,0,1,0.9426656365394592
477,X90,X94,0,0,0.9479471445083618
478,X90,X94,1,1,0.9414023756980896
479,X90,X94,1,0,0.9473239779472351
480,X75,X81,0,1,0.03682706505060196
481,X75,X81,0,0,0.036271288990974426
482,X75,X81,1,1,0.03596075251698494
483,X75,X81,1,0,0.03523680195212364
484,X48,X52,0,1,0.996385931968689
485,X48,X52,0,0,0.9958088397979736
486,X48,X52,1,1,0.9962061643600464
487,X48,X52,1,0,0.9949104189872742
488,X71,X89,0,1,0.01625664532184601
489,X71,X89,0,0,0.014085489325225353
490,X71,X89,1,1,0.016505233943462372
491,X71,X89,1,0,0.015086240135133266
492,X89,X18,0,1,0.6589292883872986
493,X89,X18,0,0,0.6672577857971191
494,X89,X18,1,1,0.6531459093093872
495,X89,X18,1,0,0.6558502316474915
496,X59,X84,0,1,0.15997092425823212
497,X59,X84,0,0,0.1828928291797638
498,X59,X84,1,1,0.16057635843753815
499,X59,X84,1,0,0.16487397253513336
500,X41,X16,0,1,0.7279582619667053
501,X41,X16,0,0,0.7064647674560547
502,X41,X16,1,1,0.7240918874740601
503,X41,X16,1,0,0.6947059035301208
504,X82,X24,0,1,0.00402766652405262
505,X82,X24,0,0,0.0038007155526429415
506,X82,X24,1,1,0.0030563066247850657
507,X82,X24,1,0,0.0018957052379846573
508,X29,X57,0,1,0.0008888434967957437
509,X29,X57,0,0,0.0010091104777529836
510,X29,X57,1,1,0.0008852817700244486
511,X29,X57,1,0,0.0010667375754565
512,X86,X36,0,1,0.3092777132987976
513,X86,X36,0,0,0.12995488941669464
514,X86,X36,1,1,0.4966273903846741
515,X86,X36,1,0,0.5644263029098511
516,X71,X50,0,1,0.016884442418813705
517,X71,X50,0,0,0.027245434001088142
518,X71,X50,1,1,0.01626765914261341
519,X71,X50,1,0,0.026046888902783394
520,X97,X76,0,1,0.250564306974411
521,X97,X76,0,0,0.2309209406375885
522,X97,X76,1,1,0.25259825587272644
523,X97,X76,1,0,0.24196311831474304
524,X55,X44,0,1,0.6238715648651123
525,X55,X44,0,0,0.6189337968826294
526,X55,X44,1,1,0.596196711063385
527,X55,X44,1,0,0.5850380063056946
528,X12,X69,0,1,0.6357822418212891
529,X12,X69,0,0,0.6422004699707031
530,X12,X69,1,1,0.6301760673522949
531,X12,X69,1,0,0.5773975849151611
532,X64,X2,0,1,0.3794744908809662
533,X64,X2,0,0,0.3906495273113251
534,X64,X2,1,1,0.37664932012557983
535,X64,X2,1,0,0.3835303485393524
536,X58,X39,0,1,0.22113674879074097
537,X58,X39,0,0,0.25192368030548096
538,X58,X39,1,1,0.2382526993751526
539,X58,X39,1,0,0.24420808255672455
540,X45,X27,0,1,0.7791339755058289
541,X45,X27,0,0,0.772190272808075
542,X45,X27,1,1,0.7751829624176025
543,X45,X27,1,0,0.7652457356452942
544,X73,X92,0,1,0.3046433627605438
545,X73,X92,0,0,0.3131815493106842
546,X73,X92,1,1,0.30503302812576294
547,X73,X92,1,0,0.3045260012149811
548,X28,X20,0,1,0.10876668244600296
549,X28,X20,0,0,0.12198378890752792
550,X28,X20,1,1,0.11733320355415344
551,X28,X20,1,0,0.12201495468616486
552,X87,X33,0,1,0.5341644883155823
553,X87,X33,0,0,0.533481240272522
554,X87,X33,1,1,0.5257954001426697
555,X87,X33,1,0,0.54522705078125
556,X89,X37,0,1,0.6679028272628784
557,X89,X37,0,0,0.6756300330162048
558,X89,X37,1,1,0.6629733443260193
559,X89,X37,1,0,0.6728501915931702
560,X81,X27,0,1,0.3647949993610382
561,X81,X27,0,0,0.37924569845199585
562,X81,X27,1,1,0.3649968206882477
563,X81,X27,1,0,0.3791729509830475
564,X43,X46,0,1,0.47678473591804504
565,X43,X46,0,0,0.46408653259277344
566,X43,X46,1,1,0.47876468300819397
567,X43,X46,1,0,0.4831770956516266
568,X2,X25,0,1,0.40581613779067993
569,X2,X25,0,0,0.43286624550819397
570,X2,X25,1,1,0.40614715218544006
571,X2,X25,1,0,0.4280730187892914
572,X45,X13,0,1,0.7711405754089355
573,X45,X13,0,0,0.7634498476982117
574,X45,X13,1,1,0.7691380977630615
575,X45,X13,1,0,0.7523577809333801
576,X28,X51,0,1,0.11267929524183273
577,X28,X51,0,0,0.1243906244635582
578,X28,X51,1,1,0.1180124431848526
579,X28,X51,1,0,0.12451553344726562
580,X55,X79,0,1,0.6193705797195435
581,X55,X79,0,0,0.5138871669769287
582,X55,X79,1,1,0.6205313205718994
583,X55,X79,1,0,0.7553516030311584
584,X82,X29,0,1,0.002528589218854904
585,X82,X29,0,0,0.0017841910012066364
586,X82,X29,1,1,0.0025965082459151745
587,X82,X29,1,0,0.0018680994398891926
588,X35,X0,0,1,0.4149046242237091
589,X35,X0,0,0,0.5036360621452332
590,X35,X0,1,1,0.4202898144721985
591,X35,X0,1,0,0.4744846820831299
592,X38,X72,0,1,0.7753736972808838
593,X38,X72,0,0,0.6966559290885925
594,X38,X72,1,1,0.7667138576507568
595,X38,X72,1,0,0.8249600529670715
596,X93,X1,0,1,0.15240810811519623
597,X93,X1,0,0,0.17111988365650177
598,X93,X1,1,1,0.15627281367778778
599,X93,X1,1,0,0.16716304421424866
600,X75,X89,0,1,0.03422163054347038
601,X75,X89,0,0,0.038010288029909134
602,X75,X89,1,1,0.03022090531885624
603,X75,X89,1,0,0.02242502197623253
604,X21,X64,0,1,0.3671863079071045
605,X21,X64,0,0,0.39672988653182983
606,X21,X64,1,1,0.35650399327278137
607,X21,X64,1,0,0.3815683424472809
608,X27,X21,0,1,0.7534283995628357
609,X27,X21,0,0,0.7391375303268433
610,X27,X21,1,1,0.7538607120513916
611,X27,X21,1,0,0.7384637594223022
612,X55,X81,0,1,0.6110846400260925
613,X55,X81,0,0,0.5161260366439819
614,X55,X81,1,1,0.636799693107605
615,X55,X81,1,0,0.7042495608329773
616,X58,X55,0,1,0.1953088492155075
617,X58,X55,0,0,0.23054297268390656
618,X58,X55,1,1,0.23460060358047485
619,X58,X55,1,0,0.2414892017841339
620,X94,X22,0,1,0.09339902549982071
621,X94,X22,0,0,0.11876384913921356
622,X94,X22,1,1,0.10534824430942535
623,X94,X22,1,0,0.1224057525396347
624,X75,X50,0,1,0.03687513247132301
625,X75,X50,0,0,0.03472781926393509
626,X75,X50,1,1,0.03732980042695999
627,X75,X50,1,0,0.038705140352249146
628,X33,X80,0,1,0.9934223294258118
629,X33,X80,0,0,0.9944095015525818
630,X33,X80,1,1,0.9920875430107117
631,X33,X80,1,0,0.9920342564582825
632,X8,X82,0,1,0.1564749777317047
633,X8,X82,0,0,0.15398897230625153
634,X8,X82,1,1,0.15654800832271576
635,X8,X82,1,0,0.1542847603559494
636,X4,X18,0,1,0.10651583969593048
637,X4,X18,0,0,0.3105781674385071
638,X4,X18,1,1,0.10624078661203384
639,X4,X18,1,0,0.24153481423854828
640,X65,X21,0,1,0.7105634212493896
641,X65,X21,0,0,0.7099452018737793
642,X65,X21,1,1,0.7105177044868469
643,X65,X21,1,0,0.708709716796875
644,X60,X57,0,1,0.8300465941429138
645,X60,X57,0,0,0.8273031115531921
646,X60,X57,1,1,0.8237742185592651
647,X60,X57,1,0,0.8207511901855469
648,X94,X23,0,1,0.09657008945941925
649,X94,X23,0,0,0.12138579785823822
650,X94,X23,1,1,0.10274776816368103
651,X94,X23,1,0,0.12408338487148285
652,X31,X72,0,1,0.2963317930698395
653,X31,X72,0,0,0.3288722336292267
654,X31,X72,1,1,0.2965925931930542
655,X31,X72,1,0,0.33196771144866943
656,X70,X35,0,1,0.9234623312950134
657,X70,X35,0,0,0.84412682056427
658,X70,X35,1,1,0.9245455265045166
659,X70,X35,1,0,0.837424099445343
660,X24,X4,0,1,0.035198699682950974
661,X24,X4,0,0,0.0340723842382431
662,X24,X4,1,1,0.03472311794757843
663,X24,X4,1,0,0.034863490611314774
664,X53,X33,0,1,0.011674433015286922
