,target_var,condition_var,condition_val,intervention,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
28,X16,X61,0,0,0.8450181454420089,0.30370581746101377,1.0,2.0,1.0,"['X44', 'X25']"
29,X16,X61,0,1,0.7165131218731403,0.38141137239387807,2.0,2.0,1.0,"['X44', 'X25']"
30,X16,X61,1,0,0.10066991299390793,0.0,1.0,2.0,1.0,"['X44', 'X25']"
31,X16,X61,1,1,0.42601724714040756,0.4182350322716242,2.0,2.0,1.0,"['X44', 'X25']"
32,X45,X13,0,0,0.01084020733833313,0.0,1.0,2.0,1.0,"['X5', 'X63']"
33,X45,X13,0,1,0.11652973033487797,0.28101526835762464,2.0,2.0,1.0,"['X5', 'X63']"
34,X45,X13,1,0,0.9783510208129883,0.0003022670745849609,1.0,2.0,1.0,"['X5', 'X63']"
35,X45,X13,1,1,0.6467653788626194,0.4459850387111027,2.0,2.0,1.0,"['X5', 'X63']"
36,X80,X44,0,0,0.7024459474720061,0.4500626626976648,1.0,3.0,1.0,"['X25', 'X51', 'X89']"
37,X80,X44,0,1,0.6533571329433471,0.46859275080993484,2.0,2.5,1.0,"['X25', 'X51', 'X89']"
38,X80,X44,1,0,0.0018011068692430853,1.9631825985597098e-05,1.0,3.0,1.0,"['X25', 'X51', 'X89']"
39,X80,X44,1,1,0.0018572974484413862,5.787992299930004e-05,2.0,2.5,1.0,"['X25', 'X51', 'X89']"
40,X61,X51,0,0,0.14383573052473367,0.27722750951980785,1.0,7.0,1.0,"['X44', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
41,X61,X51,0,1,0.2945486827986315,0.3857791545205953,2.0,7.0,1.0,"['X44', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
42,X61,X51,1,0,0.9882970511913299,0.0007100284915169176,1.0,7.0,1.0,"['X44', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
43,X61,X51,1,1,0.9509224504232406,0.11656705133732351,2.0,4.4,1.0,"['X44', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
44,X6,X16,0,0,0.9994722008705139,0.00044077634811401367,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
45,X6,X16,0,1,0.6997953024816524,0.4579565342708424,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
46,X6,X16,1,0,0.0002331235562451184,9.627827447879107e-05,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
47,X6,X16,1,1,0.1780212538986234,0.3655329359712056,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
48,X61,X16,0,0,,,0.0,,,[]
49,X61,X16,0,1,,,0.0,,,[]
50,X61,X16,1,0,,,0.0,,,[]
51,X61,X16,1,1,,,0.0,,,[]
52,X27,X22,0,0,0.9983676493167877,0.0007841994502697807,1.0,5.0,0.0,"['X45', 'X51', 'X60', 'X6', 'X40']"
53,X27,X22,0,1,0.8493104382010642,0.3553313911607358,2.0,4.5,0.0,"['X45', 'X51', 'X60', 'X6', 'X40']"
54,X27,X22,1,0,0.20058569979737512,0.39922929868031065,1.0,5.0,0.0,"['X45', 'X51', 'X60', 'X6', 'X40']"
55,X27,X22,1,1,0.25098616212781055,0.43184462127337137,2.0,4.5,0.0,"['X45', 'X51', 'X60', 'X6', 'X40']"
56,X80,X61,0,0,0.013279072847217322,0.0007210389710962772,1.0,1.0,0.0,['X25']
57,X80,X61,0,1,0.08662628582678736,0.07859214347003803,2.0,1.0,0.0,['X25']
58,X80,X61,1,0,0.9678622484207153,0.0,1.0,1.0,0.0,['X25']
59,X80,X61,1,1,0.7797277569770813,0.18813449144363403,2.0,1.0,0.0,['X25']
60,X13,X27,0,0,0.0004857290565269068,0.00015587975140898556,1.0,7.0,1.0,"['X5', 'X51', 'X56', 'X63', 'X89', 'X40', 'X4']"
61,X13,X27,0,1,0.09698545120336348,0.28681879488049866,2.0,7.0,1.0,"['X5', 'X51', 'X56', 'X63', 'X89', 'X40', 'X4']"
62,X13,X27,1,0,0.4892934183473699,0.4879691483771854,1.0,7.0,1.0,"['X5', 'X51', 'X56', 'X63', 'X89', 'X40', 'X4']"
63,X13,X27,1,1,0.48665455906884747,0.4841085209843704,2.0,7.0,1.0,"['X5', 'X51', 'X56', 'X63', 'X89', 'X40', 'X4']"
64,X38,X61,0,0,0.12671621143817902,0.136798694729805,1.0,1.0,1.0,['X44']
65,X38,X61,0,1,0.23428927585482598,0.24699712224650422,2.0,1.0,1.0,['X44']
66,X38,X61,1,0,0.762427881360054,0.18474335968494415,1.0,1.0,1.0,['X44']
67,X38,X61,1,1,0.5698851734399796,0.31526351328843744,2.0,1.0,1.0,['X44']
68,X6,X61,0,0,0.2987301626475528,0.45410249534869657,1.0,2.0,1.0,"['X44', 'X25']"
69,X6,X61,0,1,0.24949865221278741,0.4302677998194505,2.0,2.0,1.0,"['X44', 'X25']"
70,X6,X61,1,0,0.8289306551218033,0.34093276858329774,1.0,2.0,1.0,"['X44', 'X25']"
71,X6,X61,1,1,0.6643194123491412,0.45782162715460434,2.0,2.0,1.0,"['X44', 'X25']"
72,X38,X27,0,0,0.491846240311861,0.35727459937520045,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
73,X38,X27,0,1,0.6516927186399698,0.3319771379674296,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
74,X38,X27,1,0,0.034874172508716585,0.0010083049535751342,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
75,X38,X27,1,1,0.031612437684088945,0.004421512047527044,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
76,X6,X23,0,0,0.00014022533578099682,7.516490811147674e-05,1.0,3.0,1.0,"['X45', 'X51', 'X44']"
77,X6,X23,0,1,0.19979249282550882,0.3992705772801309,2.0,3.0,1.0,"['X45', 'X51', 'X44']"
78,X6,X23,1,0,0.5007150487508625,0.4991599895994083,1.0,3.0,1.0,"['X45', 'X51', 'X44']"
79,X6,X23,1,1,0.5501202015002491,0.4967349333805273,2.0,3.0,1.0,"['X45', 'X51', 'X44']"
80,X61,X23,0,0,0.030761923640966415,0.0,1.0,1.0,1.0,['X44']
81,X61,X23,0,1,0.07690066378563643,0.18383238338779498,2.0,1.0,1.0,['X44']
82,X61,X23,1,0,0.6763646271079778,0.41436186105576606,1.0,1.0,1.0,['X44']
83,X61,X23,1,1,0.5808082224801183,0.4373996573930935,2.0,1.0,1.0,['X44']
84,X27,X61,0,0,0.798472942202352,0.39871692401356995,1.0,2.0,1.0,"['X44', 'X25']"
85,X27,X61,0,1,0.6489451427769382,0.47567168882505134,2.0,2.0,1.0,"['X44', 'X25']"
86,X27,X61,1,0,0.00028201204258948565,0.0,1.0,2.0,1.0,"['X44', 'X25']"
87,X27,X61,1,1,0.299749517661985,0.4573162702584291,2.0,2.0,1.0,"['X44', 'X25']"
88,X45,X61,0,0,0.6573021073127165,0.21786610514391214,1.0,2.0,1.0,"['X44', 'X25']"
89,X45,X61,0,1,0.5732866937061771,0.28532511017428686,2.0,1.5,1.0,"['X44', 'X25']"
90,X45,X61,1,0,0.0009474606486037374,0.0,1.0,2.0,1.0,"['X44', 'X25']"
91,X45,X61,1,1,0.17392589221708477,0.2984309620593785,2.0,1.5,1.0,"['X44', 'X25']"
92,X16,X80,0,0,0.924214281141758,0.22586672916823997,1.0,5.0,1.0,"['X51', 'X27', 'X63', 'X60', 'X40']"
93,X16,X80,0,1,0.8240936860442162,0.3522708206386436,2.0,5.0,1.0,"['X51', 'X27', 'X63', 'X60', 'X40']"
94,X16,X80,1,0,0.048972603678703305,0.0012004807591438293,1.0,5.0,1.0,"['X51', 'X27', 'X63', 'X60', 'X40']"
95,X16,X80,1,1,0.31081831753253936,0.40095450003622696,2.0,5.0,1.0,"['X51', 'X27', 'X63', 'X60', 'X40']"
96,X61,X27,0,0,0.9475341439247131,0.0,1.0,1.0,1.0,['X44']
97,X61,X27,0,1,0.8577297732234002,0.24089290438905991,2.0,1.0,1.0,['X44']
98,X61,X27,1,0,0.03522367775440216,0.0,1.0,1.0,1.0,['X44']
99,X61,X27,1,1,0.18348958417773248,0.30998149322540414,2.0,1.0,1.0,['X44']
100,X27,X23,0,0,0.995570719242096,0.00010117866943769111,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
101,X27,X23,0,1,0.8973222387605346,0.29866269833618564,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
102,X27,X23,1,0,0.29942442764295263,0.45669392529090785,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
103,X27,X23,1,1,0.3498636465752497,0.47522041288643013,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
104,X63,X6,0,0,0.4876000348478556,0.43957127945920077,1.0,7.0,1.0,"['X45', 'X51', 'X44', 'X85', 'X60', 'X38', 'X40']"
105,X63,X6,0,1,0.6886541726067662,0.4196520650190885,2.0,6.5,1.0,"['X45', 'X51', 'X44', 'X85', 'X60', 'X38', 'X40']"
106,X63,X6,1,0,0.9389301359653472,0.16000242024167882,1.0,7.0,1.0,"['X45', 'X51', 'X44', 'X85', 'X60', 'X38', 'X40']"
107,X63,X6,1,1,0.913490355014801,0.22856467391686952,2.0,6.5,1.0,"['X45', 'X51', 'X44', 'X85', 'X60', 'X38', 'X40']"
108,X6,X63,0,0,0.9826567769050598,0.0,1.0,0.0,0.0,[]
109,X6,X63,0,1,0.9857282340526581,0.0030714571475982666,2.0,0.0,0.0,[]
110,X6,X63,1,0,0.9895280003547668,0.0,1.0,0.0,0.0,[]
111,X6,X63,1,1,0.9895589351654053,3.0934810638427734e-05,2.0,0.0,0.0,[]
112,X16,X13,0,0,0.3483747787773609,0.19514537961399447,1.0,6.0,1.0,"['X22', 'X51', 'X63', 'X85', 'X60', 'X40']"
113,X16,X13,0,1,0.5411025393754244,0.32200554852240704,2.0,6.0,1.0,"['X22', 'X51', 'X63', 'X85', 'X60', 'X40']"
114,X16,X13,1,0,0.9993113577365875,0.0006014720736560108,1.0,6.0,1.0,"['X22', 'X51', 'X63', 'X85', 'X60', 'X40']"
115,X16,X13,1,1,0.7860066264867782,0.3159987791022482,2.0,6.0,1.0,"['X22', 'X51', 'X63', 'X85', 'X60', 'X40']"
116,X23,X61,0,0,0.38039536476135255,0.20541898012161255,1.0,2.0,1.0,"['X44', 'X25']"
117,X23,X61,0,1,0.42627681493759156,0.2405520647807882,2.0,2.0,1.0,"['X44', 'X25']"
118,X23,X61,1,0,0.9569805681705474,0.12772595286369323,1.0,2.0,1.0,"['X44', 'X25']"
119,X23,X61,1,1,0.7797794342041016,0.29598992011432584,2.0,2.0,1.0,"['X44', 'X25']"
120,X16,X6,0,0,0.9989184141159058,1.1920928955078125e-06,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
121,X16,X6,0,1,0.9085044279694557,0.272352954444573,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
122,X16,X6,1,0,0.08158749416470527,0.00917468557579331,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
123,X16,X6,1,1,0.2670792110264301,0.3664911780747848,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X27']"
124,X27,X85,0,0,0.9981082618236542,7.420393563260257e-05,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
125,X27,X85,0,1,0.848435972819425,0.3563233952404272,2.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
126,X27,X85,1,0,0.4993211940753099,0.49918725409095677,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
127,X27,X85,1,1,0.4493660759017075,0.49659465961305843,2.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
128,X44,X80,0,0,0.8658348798751831,0.006488662531531792,1.0,3.0,1.0,"['X25', 'X51', 'X89']"
129,X44,X80,0,1,0.6959270401159301,0.29416934972776115,2.0,3.0,1.0,"['X25', 'X51', 'X89']"
130,X44,X80,1,0,0.002711051469668746,0.00013628946617245675,1.0,3.0,1.0,"['X25', 'X51', 'X89']"
131,X44,X80,1,1,0.2621646752115339,0.3521066742145029,2.0,3.0,1.0,"['X25', 'X51', 'X89']"
132,X23,X27,0,0,0.9996424674987793,0.00016702991685506148,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
133,X23,X27,0,1,0.8507399022579193,0.29755617510985694,2.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
134,X23,X27,1,0,0.24992261826992035,0.012591809368493403,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
135,X23,X27,1,1,0.32694480642676355,0.22430532671296305,2.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
136,X44,X13,0,0,0.2526538670063019,0.03412436223025233,1.0,6.0,1.0,"['X5', 'X64', 'X26', 'X63', 'X59', 'X40']"
137,X44,X13,0,1,0.3871751144528389,0.23449691266480321,2.0,6.0,1.0,"['X5', 'X64', 'X26', 'X63', 'X59', 'X40']"
138,X44,X13,1,0,0.995978844165802,5.100614880464226e-05,1.0,6.0,1.0,"['X5', 'X64', 'X26', 'X63', 'X59', 'X40']"
139,X44,X13,1,1,0.8029335185885429,0.26841626369839405,2.0,6.0,1.0,"['X5', 'X64', 'X26', 'X63', 'X59', 'X40']"
140,X62,X54,0,0,0.0018636472057551145,0.00028037079274551734,1.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
141,X62,X54,0,1,0.1304516372620128,0.22237838249212877,2.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
142,X62,X54,1,0,0.311823053448461,0.20334992899944915,1.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
143,X62,X54,1,1,0.2333527180366218,0.2322355692174979,2.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
144,X61,X80,0,0,0.029156630299985407,0.03171912160053618,1.0,7.0,1.0,"['X51', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
145,X61,X80,0,1,0.21614940976724029,0.3338816071762042,2.0,7.0,1.0,"['X51', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
146,X61,X80,1,0,0.9875471949577331,0.0010778075068122615,1.0,7.0,1.0,"['X51', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
147,X61,X80,1,1,0.797605936601758,0.33413988301265396,2.0,7.0,1.0,"['X51', 'X79', 'X25', 'X89', 'X69', 'X40', 'X54']"
148,X61,X38,0,0,0.2778367519378662,0.2851941525936127,1.0,1.0,1.0,['X44']
149,X61,X38,0,1,0.3440116234123707,0.3628564129162465,2.0,1.0,1.0,['X44']
150,X61,X38,1,0,0.842629000544548,0.19382308423519135,1.0,1.0,1.0,['X44']
151,X61,X38,1,1,0.5038356393575668,0.4072642682225863,2.0,1.0,1.0,['X44']
152,X54,X62,0,0,0.14465802535414696,0.28515323791673797,1.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
153,X54,X62,0,1,0.19020551387220622,0.33954918337478623,2.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
154,X54,X62,1,0,0.9988652348518372,9.870068019884156e-05,1.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
155,X54,X62,1,1,0.9987251669168472,0.0002026915722660525,2.0,5.0,1.0,"['X79', 'X25', 'X89', 'X69', 'X40']"
156,X61,X6,0,0,0.0037454519420862197,0.0008222772107190629,1.0,4.0,1.0,"['X44', 'X70', 'X85', 'X69']"
157,X61,X6,0,1,0.092388198338449,0.2549600444167072,2.0,2.5,1.0,"['X44', 'X70', 'X85', 'X69']"
158,X61,X6,1,0,0.7780194997787475,0.01565057616672142,1.0,4.0,1.0,"['X44', 'X70', 'X85', 'X69']"
159,X61,X6,1,1,0.632539376989007,0.32496933048523613,2.0,2.5,1.0,"['X44', 'X70', 'X85', 'X69']"
160,X13,X45,0,0,0.0007445934927091003,1.1334044393151998e-05,1.0,2.0,1.0,"['X5', 'X63']"
161,X13,X45,0,1,0.0010599663015455007,0.00031565671185347025,2.0,2.0,1.0,"['X5', 'X63']"
162,X13,X45,1,0,0.7834713101387024,0.38712118895657416,1.0,2.0,1.0,"['X5', 'X63']"
163,X13,X45,1,1,0.7778800231404602,0.38461941401214983,2.0,2.0,1.0,"['X5', 'X63']"
164,X9,X75,0,0,0.9999788165092468,7.904223160972951e-06,1.0,7.0,1.0,"['X87', 'X71', 'X49', 'X56', 'X84', 'X58', 'X76']"
165,X9,X75,0,1,0.9290661230683327,0.212680498446255,2.0,7.0,1.0,"['X87', 'X71', 'X49', 'X56', 'X84', 'X58', 'X76']"
166,X9,X75,1,0,0.16793947368860246,0.009330338791534741,1.0,7.0,1.0,"['X87', 'X71', 'X49', 'X56', 'X84', 'X58', 'X76']"
167,X9,X75,1,1,0.40797563418745997,0.3458283392798488,2.0,7.0,1.0,"['X87', 'X71', 'X49', 'X56', 'X84', 'X58', 'X76']"
168,X22,X44,0,0,0.9991602897644043,0.0,1.0,2.0,0.0,"['X23', 'X60']"
169,X22,X44,0,1,0.9992026090621948,4.2319297790527344e-05,2.0,2.0,0.0,"['X23', 'X60']"
170,X22,X44,1,0,0.6796483248472214,0.30590130388736725,1.0,2.0,0.0,"['X23', 'X60']"
171,X22,X44,1,1,0.5607270494103431,0.27853924314192396,2.0,2.0,0.0,"['X23', 'X60']"
172,X27,X38,0,0,0.9968928813934326,0.0001309992851794255,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
173,X27,X38,0,1,0.8475584697414889,0.3553242908037907,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
174,X27,X38,1,0,0.00024465932801831514,3.518819861237739e-05,1.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
175,X27,X38,1,1,0.34876063837000404,0.47479640911073323,2.0,4.0,1.0,"['X45', 'X51', 'X44', 'X16']"
176,X45,X80,0,0,0.6399664805969223,0.21205367844086143,1.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
177,X45,X80,0,1,0.426595381757943,0.34659250326538255,2.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
178,X45,X80,1,0,0.0012121547479182482,0.0,1.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
179,X45,X80,1,1,0.24843602455803193,0.33671566080950105,2.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
180,X80,X45,0,0,0.6001783914631232,0.4846161413594076,1.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
181,X80,X45,0,1,0.4514798701973632,0.4928286044060091,2.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
182,X80,X45,1,0,0.0026328805834054947,0.0,1.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
183,X80,X45,1,1,0.0028019542107358573,0.0005505956994060296,2.0,4.0,1.0,"['X51', 'X27', 'X25', 'X6']"
184,X27,X13,0,0,0.37733722422271965,0.38465086623312167,1.0,7.0,1.0,"['X5', 'X51', 'X56', 'X89', 'X63', 'X40', 'X4']"
185,X27,X13,0,1,0.5525518351467327,0.3736301729202168,2.0,7.0,1.0,"['X5', 'X51', 'X56', 'X89', 'X63', 'X40', 'X4']"
186,X27,X13,1,0,0.994391655921936,0.001940013160096634,1.0,7.0,1.0,"['X5', 'X51', 'X56', 'X89', 'X63', 'X40', 'X4']"
187,X27,X13,1,1,0.6692797447089106,0.4399308433046578,2.0,7.0,1.0,"['X5', 'X51', 'X56', 'X89', 'X63', 'X40', 'X4']"
188,X51,X61,0,0,0.030511764594120905,0.0902539796603378,1.0,2.0,1.0,"['X44', 'X25']"
189,X51,X61,0,1,0.08906265533005353,0.22472714803285826,2.0,2.0,1.0,"['X44', 'X25']"
190,X51,X61,1,0,0.6539706200361252,0.3107077208847524,1.0,2.0,1.0,"['X44', 'X25']"
191,X51,X61,1,1,0.39200092596584,0.38089193845186503,2.0,2.0,1.0,"['X44', 'X25']"
192,X85,X27,0,0,0.9801450431346893,0.010497752176524057,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
193,X85,X27,0,1,0.9164391905069351,0.1652541902883465,2.0,5.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
194,X85,X27,1,0,0.631973946094513,0.24088754534797902,1.0,6.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
195,X85,X27,1,1,0.6503546297550201,0.2281864667131253,2.0,5.0,1.0,"['X45', 'X51', 'X44', 'X70', 'X6', 'X69']"
196,X44,X22,0,0,0.9985531508922577,2.2379483650035108e-05,1.0,8.0,1.0,"['X56', 'X11', 'X60', 'X53', 'X12', 'X95', 'X23', 'X10']"
197,X44,X22,0,1,0.7045521885156631,0.35889225427968147,2.0,8.0,1.0,"['X56', 'X11', 'X60', 'X53', 'X12', 'X95', 'X23', 'X10']"
198,X44,X22,1,0,0.23488805294036866,0.2534715824039626,1.0,8.0,1.0,"['X56', 'X11', 'X60', 'X53', 'X12', 'X95', 'X23', 'X10']"
199,X44,X22,1,1,0.44541279517288784,0.41835389032963893,2.0,8.3,0.7,"['X45', 'X51', 'X85', 'X60', 'X63', 'X12', 'X95', 'X23', 'X40', 'X10', 'X56', 'X11', 'X53', 'X16', 'X38']"
