,target_var,condition_var,condition_val,intervention,prob,prob_std
41,X31,X68,False,1,0.23071547150611876,0.005548596078984881
42,X31,X68,True,0,0.5794708132743835,0.0
43,X31,X68,True,1,0.2848471403121948,0.0
44,X32,X22,False,0,0.08957278877496719,0.0023525978375746786
45,X32,X22,False,1,0.30681398808956145,0.0003611305882334487
46,X32,X22,True,0,0.9429000020027161,0.0
47,X32,X22,True,1,0.7876347899436951,0.0
48,X32,X56,False,0,0.987904405593872,0.0003333134385433267
49,X32,X56,False,1,0.7265239119529724,0.00048542674663095943
50,X32,X56,True,0,0.12529942393302917,9.530078774668236e-05
51,X32,X56,True,1,0.6333448469638825,5.434063967624882e-05
52,X32,X87,False,0,0.3676885157823563,0.0006552448239282571
53,X32,X87,False,1,0.6153959631919861,0.0
54,X32,X87,True,0,0.92231684923172,0.0
55,X32,X87,True,1,0.705396294593811,0.0
56,X41,X89,False,0,0.22806098014116288,0.0015184712146716192
57,X41,X89,False,1,0.6951643526554108,0.0005007142188690494
58,X41,X89,True,0,0.9456883072853088,0.0
59,X41,X89,True,1,0.7990040242671966,0.0032491480430214765
60,X41,X98,False,0,0.9468441307544708,0.020988561590850722
61,X41,X98,False,1,0.7697332203388214,0.08914812858126579
62,X41,X98,True,0,0.11376752704381943,0.0
63,X41,X98,True,1,0.4129457473754883,0.0
64,X45,X68,False,0,0.981995964050293,0.005940263141799132
65,X45,X68,False,1,0.8138527035713196,0.0321217831334371
66,X45,X68,True,0,0.6301664531230926,0.003363138886979504
67,X45,X68,True,1,0.7527828216552734,0.0014314916572824383
68,X45,X98,False,0,0.9983077049255371,6.334191330593724e-06
69,X45,X98,False,1,0.9225884914398194,0.0016882361058881312
70,X45,X98,True,0,0.051078996434807775,0.0013267642736180336
71,X45,X98,True,1,0.45127316415309904,0.0014876574739532428
72,X49,X80,False,0,0.15912671387195587,0.0020614323487524976
73,X49,X80,False,1,0.24483109265565872,0.001624399671556864
74,X49,X80,True,0,0.8343774080276489,0.007180390802867075
75,X49,X80,True,1,0.7312457740306855,0.004430882606025944
76,X56,X3,False,0,0.15314520597457887,0.0004966994577691385
77,X56,X3,False,1,0.2963292121887207,0.0006110164815764334
78,X56,X3,True,0,0.8209716737270355,0.2759554398255114
79,X56,X3,True,1,0.4278454646468163,0.36240792818773787
80,X56,X32,False,0,0.9828206062316894,0.0013261128623326553
81,X56,X32,False,1,0.9807449281215668,0.0014216589481723266
82,X56,X32,True,0,0.10398732125759125,0.0
83,X56,X32,True,1,0.10737018287181854,0.0
84,X56,X91,False,0,0.9694469809532166,0.0021100302633357626
85,X56,X91,False,1,0.96808260679245,0.0
86,X56,X91,True,0,0.16249928772449493,0.0022317925013893665
87,X56,X91,True,1,0.15788279473781586,0.002492356151366621
88,X66,X3,False,0,0.9549824714660644,0.0018210051614295738
89,X66,X3,False,1,0.7443853974342346,0.06782997728695547
90,X66,X3,True,0,0.016874507069587708,0.0
91,X66,X3,True,1,0.18823274970054626,0.0
92,X66,X81,False,0,0.8716558814048767,0.0
93,X66,X81,False,1,0.6086035966873169,0.0
94,X66,X81,True,0,0.11306417360901833,0.0008951574286938259
95,X66,X81,True,1,0.45089881420135497,0.0006986613037646509
96,X66,X87,False,0,0.23566244542598724,0.0
97,X66,X87,False,1,0.40416895151138305,0.00046748406009373944
98,X66,X87,True,0,0.8529737591743469,0.0
99,X66,X87,True,1,0.6184148162603378,0.26016984526523224
100,X68,X31,False,0,0.21124061495065688,0.00686272989907808
101,X68,X31,False,1,0.14024215936660767,0.0
102,X68,X31,True,0,0.89871666431427,0.00239460708533783
103,X68,X31,True,1,0.876033467054367,0.002331529453455752
104,X68,X45,False,0,0.9596071124076844,0.0006683723524928854
105,X68,X45,False,1,0.9100567102432251,0.0
106,X68,X45,True,0,0.23102520108222963,0.00022727694527095488
107,X68,X45,True,1,0.18971599638462067,0.0
108,X69,X97,False,0,0.09110759496688843,3.7089545982503912e-06
109,X69,X97,False,1,0.1493399828672409,0.0004109167728241692
110,X69,X97,True,0,0.011264505796134472,0.00039359502086000784
111,X69,X97,True,1,0.14043782353401185,0.0006071066202039032
112,X74,X98,False,0,0.08882195502519608,0.00280126186017483
113,X74,X98,False,1,0.12614272236824037,0.0028398934408882933
114,X74,X98,True,0,0.8725229263305664,0.0029284694028067866
115,X74,X98,True,1,0.659530907869339,0.003957366979960515
116,X80,X49,False,0,0.2554228901863098,0.0010678699066450567
117,X80,X49,False,1,0.4449709117412567,0.002703173733889035
118,X80,X49,True,0,0.6656306982040405,0.0
119,X80,X49,True,1,0.4591563940048218,0.0
120,X80,X81,False,0,0.21441092491149902,0.002536832606085692
121,X80,X81,False,1,0.4236705780029297,0.0011446818840804198
122,X80,X81,True,0,0.9617896258831025,0.03479717846340104
123,X80,X81,True,1,0.53953215777874,0.212623586512997
124,X80,X91,False,0,0.8695210516452789,0.0006779024312675724
125,X80,X91,False,1,0.8663750767707825,5.330396427486653e-05
126,X80,X91,True,0,0.30962952971458435,0.0011372331951777003
127,X80,X91,True,1,0.3100940704345703,0.0007133043015534255
128,X80,X94,False,0,0.45443904399871826,0.0
129,X80,X94,False,1,0.435872882604599,0.0
130,X80,X94,True,0,0.460383278131485,0.00014865925255863266
131,X80,X94,True,1,0.4432970225811005,0.0003140058376389646
132,X81,X66,False,0,0.821356326341629,0.024071382919321475
133,X81,X66,False,1,0.5762265086174011,0.025341824733810484
134,X81,X66,True,0,0.09839313253760337,0.0005759039559832433
135,X81,X66,True,1,0.32282485365867614,0.0028604324647893524
136,X81,X80,False,0,0.039946843311190604,0.0003780814090863248
137,X81,X80,False,1,0.056918952614068985,0.0005832791317081584
138,X81,X80,True,0,0.7032487988471985,0.0
139,X81,X80,True,1,0.6292436718940735,0.0
140,X87,X32,False,0,0.10694286227226257,0.0005096202029991302
141,X87,X32,False,1,0.3090938448905945,9.560032065137269e-05
142,X87,X32,True,0,0.6897095680236817,0.002657394875267134
143,X87,X32,True,1,0.6024973452091217,0.0015672458718141455
144,X87,X66,False,0,0.22544610500335693,0.0
145,X87,X66,False,1,0.48626983165740967,0.0
146,X87,X66,True,0,0.7750169634819031,0.0019487612681675511
147,X87,X66,True,1,0.5365530967712402,0.000832456630193508
148,X87,X91,False,0,0.12721073031425476,0.03734260133712118
149,X87,X91,False,1,0.13495670408010482,0.026716284285281618
150,X87,X91,True,0,0.5927194714546203,0.002228839547215717
151,X87,X91,True,1,0.6197146236896515,0.0011591727365416258
152,X89,X41,False,0,0.05601871460676193,0.0002107773138257291
153,X89,X41,False,1,0.08201243132352828,1.8641308581270955e-05
154,X89,X41,True,0,0.8846392869949341,0.0006618512735316317
155,X89,X41,True,1,0.8693270444869995,0.00034648833354904347
156,X9,X30,False,0,0.8963015675544739,0.001076812526201176
157,X9,X30,False,1,0.8766006588935852,0.008176365699705769
158,X9,X30,True,0,0.9185497522354126,0.012356680719776301
159,X9,X30,True,1,0.9265982508659363,0.0
160,X91,X2,False,0,0.959965044260025,0.013234918492154525
161,X91,X2,False,1,0.6888693332672119,0.09287742491057771
162,X91,X2,True,0,0.42369742691516876,0.015704862678036165
163,X91,X2,True,1,0.660269272327423,0.005728442084330632
164,X91,X3,False,0,0.9404017686843872,0.0016423406449082218
165,X91,X3,False,1,0.7262233614921569,0.00016150111848155525
166,X91,X3,True,0,0.5044200539588928,0.001577860079420655
167,X91,X3,True,1,0.7035456299781799,0.0006475137385864123
168,X91,X56,False,0,0.9864677429199219,0.0011792936637130612
169,X91,X56,False,1,0.7095585763454437,0.022110244375149503
170,X91,X56,True,0,0.3692024350166321,0.0
171,X91,X56,True,1,0.7075803279876709,0.0
172,X91,X80,False,0,0.9131389379501342,0.0016876824219302074
173,X91,X80,False,1,0.7456429123878479,0.000747607327682911
174,X91,X80,True,0,0.36673080921173096,0.0
175,X91,X80,True,1,0.5689460158348083,0.044679051119059635
176,X91,X87,False,0,0.2856731414794922,0.0
177,X91,X87,False,1,0.7007306814193726,0.024568515395001485
178,X91,X87,True,0,0.9611036062240601,0.0008691086341152017
179,X91,X87,True,1,0.7078147828578949,0.0031237640382405637
180,X94,X80,False,0,0.10632114857435226,0.004849968061357742
181,X94,X80,False,1,0.103924959897995,0.0
182,X94,X80,True,0,0.11272794753313065,0.0
183,X94,X80,True,1,0.10787045210599899,0.0
184,X97,X69,False,0,0.20839940756559372,1.292031072547604e-05
185,X97,X69,False,1,0.2619497239589691,0.0004075830705373324
186,X97,X69,True,0,0.04240783043205738,0.0003097653493863592
187,X97,X69,True,1,0.2345922440290451,0.0008551878090772875
188,X98,X41,False,0,0.930185079574585,0.0
189,X98,X41,False,1,0.8734530150890351,0.0007699859422179308
190,X98,X41,True,0,0.02496827282011509,0.0003645716437419089
191,X98,X41,True,1,0.03342089429497719,0.0005271101735967427
192,X98,X45,False,0,0.9667633771896362,0.0
193,X98,X45,False,1,0.9139334440231324,0.00017996684968047368
194,X98,X45,True,0,0.2259930544067174,0.3562286566462382
195,X98,X45,True,1,0.0035278659779578447,0.0
196,X98,X74,False,0,0.08601188138127328,0.26628718905815113
197,X98,X74,False,1,0.35966150630265475,0.4614002219448814
198,X98,X74,True,0,0.6906373679637909,0.0031126504116332538
199,X98,X74,True,1,0.33143913447856904,0.0002750622585310962
