,target_var,condition_var,condition_val,intervention,prob,prob_std
101,X53,X7,False,1,0.5687975347042084,0.20538076983191733
102,X53,X7,True,0,0.005138821434229612,0.0
103,X53,X7,True,1,0.05143004208803177,0.03253026779742959
104,X53,X9,False,0,0.008656952530145645,0.0
105,X53,X9,False,1,0.3871576186269522,0.4877894997992525
106,X53,X9,True,0,0.8561091771349311,0.2938172594103793
107,X53,X9,True,1,0.7653359388932586,0.39906632856946744
108,X56,X48,False,0,0.0016237676609307528,0.0
109,X56,X48,False,1,0.39360806280747057,0.5068037404999399
110,X56,X48,True,0,0.9624298810958862,0.0
111,X56,X48,True,1,0.5840581059106625,0.5011201504843095
112,X56,X61,False,0,0.6782580349594355,0.46530042969432217
113,X56,X61,False,1,0.6849592935992405,0.47058270816468367
114,X56,X61,True,0,0.0002215545406215824,1.5145045004549613e-05
115,X56,X61,True,1,0.00023503429692937062,9.108092237747884e-06
116,X58,X38,False,0,0.07669726442545652,0.1572175928940451
117,X58,X38,False,1,0.34962274320423603,0.32281115234129054
118,X58,X38,True,0,0.5591309677809477,0.17963115180273667
119,X58,X38,True,1,0.3825013190507889,0.3047091457820708
120,X61,X56,False,0,0.5100416540168226,0.1779428453691795
121,X61,X56,False,1,0.2983064489148092,0.31374831958416544
122,X61,X56,True,0,0.0008306016097776592,0.0
123,X61,X56,True,1,0.23718757558381184,0.3053906950154159
124,X62,X21,False,0,0.09601250477135181,0.17627246251099565
125,X62,X21,False,1,0.2552246354520321,0.3191922060351447
126,X62,X21,True,0,0.39359470307826994,0.29399433760926896
127,X62,X21,True,1,0.18100759983062745,0.2720573769613914
128,X62,X26,False,0,0.08577249124646187,0.18908195715589587
129,X62,X26,False,1,0.032183125615119934,0.0
130,X62,X26,True,0,0.7052261233329773,0.0
131,X62,X26,True,1,0.7133816480636597,0.0
132,X65,X14,False,0,0.6693503141403199,0.4231190179944781
133,X65,X14,False,1,0.763210454583168,0.37666483246136045
134,X65,X14,True,0,0.9967995882034302,0.0
135,X65,X14,True,1,0.9187451764941216,0.24697806125154823
136,X65,X70,False,0,0.9983572363853455,0.0
137,X65,X70,False,1,0.9980615973472595,0.0
138,X65,X70,True,0,0.17225858569145203,0.0
139,X65,X70,True,1,0.2698340892791748,0.2467168331868819
140,X7,X38,False,0,0.010950462892651558,0.0
141,X7,X38,False,1,0.013317915610969067,0.0
142,X7,X38,True,0,0.5537936737760901,0.3712685396225766
143,X7,X38,True,1,0.4664859417825937,0.3905942096908753
144,X7,X49,False,0,0.756903350353241,0.0
145,X7,X49,False,1,0.3783782683312893,0.28553264064894424
146,X7,X49,True,0,0.000568860734347254,0.0
147,X7,X49,True,1,0.33522044122219086,0.23415409490077854
148,X7,X53,False,0,0.673333466053009,0.0
149,X7,X53,False,1,0.33238924741744996,0.1510230293342884
150,X7,X53,True,0,0.0034516563173383474,0.0
151,X7,X53,True,1,0.32384244352579117,0.14190533587941676
152,X70,X45,False,0,0.0004986133426427841,0.0
153,X70,X45,False,1,0.10060740367043763,0.3159004165420693
154,X70,X45,True,0,0.5000187002442544,0.5265995174699563
155,X70,X45,True,1,0.5001777748402674,0.5265167198481547
156,X70,X65,False,0,0.8994467914337292,0.31584161378051623
157,X70,X65,False,1,0.10032345277431887,0.3160197264777075
158,X70,X65,True,0,0.10004896205791738,0.3151841910271046
159,X70,X65,True,1,0.00037021253956481814,0.0
160,X70,X80,False,0,0.3386630117893219,0.0
161,X70,X80,False,1,0.32527719140052797,0.0006675502682729362
162,X70,X80,True,0,0.33586886525154114,0.0
163,X70,X80,True,1,0.32436771392822267,0.0006536885453174202
164,X71,X79,False,0,0.4266761541366577,0.0
165,X71,X79,False,1,0.08638073205947876,0.1648101306916361
166,X71,X79,True,0,0.005075653083622456,0.0
167,X71,X79,True,1,0.08434544391930103,0.16159065571491896
168,X74,X26,False,0,0.4817940592765808,0.0
169,X74,X26,False,1,0.377482783049345,0.16831541138265405
170,X74,X26,True,0,0.05553391948342323,0.0
171,X74,X26,True,1,0.3360962200909853,0.19187437545717542
172,X79,X71,False,0,0.9999599456787109,0.0
173,X79,X71,False,1,0.9999599456787109,0.0
174,X79,X71,True,0,0.10021512084640563,0.31609613695559263
175,X79,X71,True,1,0.7000902411411516,0.48283609591358717
176,X80,X14,False,0,0.9975526928901672,0.0
177,X80,X14,False,1,0.9987320303916931,0.0
178,X80,X14,True,0,0.0017841008957475424,0.0
179,X80,X14,True,1,0.001739251078106463,0.0
180,X80,X21,False,0,0.9141576707363128,0.14954971903113926
181,X80,X21,False,1,0.6966945230960846,0.32291549048590906
182,X80,X21,True,0,0.18626667708158492,0.1869628112172693
183,X80,X21,True,1,0.43229605853557584,0.30108794027875907
184,X80,X70,False,0,0.5837882876396179,0.2540690688360528
185,X80,X70,False,1,0.5040466010570526,0.23216195151816707
186,X80,X70,True,0,0.7735713720321655,0.0
187,X80,X70,True,1,0.6362178742885589,0.21807184041478272
188,X9,X26,False,0,0.8119787573814392,0.0
189,X9,X26,False,1,0.6036231637001037,0.18131138370377167
190,X9,X26,True,0,0.25337284803390503,0.0
191,X9,X26,True,1,0.582702100276947,0.18677633593113208
192,X9,X53,False,0,0.13757875561714172,0.0
193,X9,X53,False,1,0.2922206461429596,0.36417675209143713
194,X9,X53,True,0,0.981838583946228,0.0
195,X9,X53,True,1,0.7301361486315727,0.4050762502453355
196,X97,X50,False,0,0.24714288115501404,0.0
197,X97,X50,False,1,0.5923180729150772,0.39261836268148165
198,X97,X50,True,0,0.8150476753711701,0.2837811704900626
199,X97,X50,True,1,0.43501473516225814,0.3644253105429749
