,target_var,condition_var,condition_val,intervention,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
28,X42,X66,0,0,0.6667842449775586,0.469159388793176,1.0,8.0,1.0,"['X20', 'X29', 'X15', 'X90', 'X4', 'X71', 'X17', 'X93']"
29,X42,X66,0,1,0.6665818893428271,0.4697270519261896,2.0,7.5,1.0,"['X20', 'X29', 'X15', 'X90', 'X4', 'X71', 'X17', 'X93']"
30,X42,X66,1,0,0.6667941672882686,0.47052946089766906,1.0,16.0,1.0,"['X77', 'X75', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
31,X42,X66,1,1,0.8316822182775164,0.3713381157737959,2.0,11.5,1.0,"['X77', 'X75', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
32,X42,X71,0,0,0.0031590960764636597,0.0014587572357330346,1.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
33,X42,X71,0,1,0.33459282550029457,0.46912665497203637,2.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
34,X42,X71,1,0,0.9988040725390116,0.0007862065881096905,1.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
35,X42,X71,1,1,0.8326886342062304,0.3715011236891782,2.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
36,X82,X71,0,0,0.02844044364367922,0.03003873075721709,1.0,8.0,1.0,"['X8', 'X29', 'X5', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94', 'X33']"
37,X82,X71,0,1,0.09696192441818614,0.1595331016951543,2.0,4.5,1.0,"['X8', 'X29', 'X5', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94', 'X33']"
38,X82,X71,1,0,0.6420276872813702,0.4441660411787974,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
39,X82,X71,1,1,0.6131362856055299,0.4254387646524061,2.0,2.5,1.0,"['X15', 'X4', 'X52', 'X29']"
40,X29,X49,0,0,0.6683818623423576,0.42911490706864025,1.0,10.0,1.0,"['X71', 'X3', 'X5', 'X50', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94']"
41,X29,X49,0,1,0.5117533734689156,0.4605680023997615,2.0,8.0,1.0,"['X71', 'X3', 'X5', 'X50', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94']"
42,X29,X49,1,0,0.9602596362431844,0.014055313219090444,1.0,10.0,1.0,"['X71', 'X3', 'X5', 'X50', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94']"
43,X29,X49,1,1,0.6577716606358687,0.43253067096851794,2.0,8.0,1.0,"['X71', 'X3', 'X5', 'X50', 'X15', 'X90', 'X4', 'X52', 'X67', 'X94']"
44,X54,X97,0,0,0.6959721197684606,0.3718338626139746,1.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
45,X54,X97,0,1,0.702885257701079,0.37565979287988077,2.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
46,X54,X97,1,0,0.17483141521612802,0.02337041191296207,1.0,6.666666666666667,1.0,"['X56', 'X1', 'X8', 'X94', 'X68', 'X46', 'X80', 'X32']"
47,X54,X97,1,1,0.17792209734519324,0.016845920302627278,2.0,5.333333333333333,1.0,"['X56', 'X1', 'X8', 'X94', 'X68', 'X46', 'X80', 'X32']"
48,X82,X17,0,0,0.03262506052851677,0.0,0.3333333333333333,59.0,1.0,"['X55', 'X54', 'X87', 'X79', 'X1', 'X43', 'X3', 'X47', 'X86', 'X88', 'X60', 'X84', 'X14', 'X13', 'X5', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X81', 'X45', 'X64', 'X0', 'X40', 'X93', 'X28', 'X62', 'X75', 'X8', 'X69', 'X58', 'X29', 'X80', 'X20', 'X25', 'X42', 'X56', 'X57', 'X4', 'X21', 'X33', 'X36', 'X52', 'X11', 'X27', 'X67', 'X26', 'X94', 'X68', 'X85', 'X46', 'X74', 'X44', 'X65', 'X83', 'X70', 'X32']"
49,X82,X17,0,1,0.013824824476614594,0.010856879635955656,1.3333333333333333,26.0,1.0,"['X55', 'X54', 'X87', 'X79', 'X1', 'X43', 'X3', 'X47', 'X86', 'X88', 'X60', 'X84', 'X14', 'X13', 'X5', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X81', 'X45', 'X64', 'X0', 'X40', 'X93', 'X28', 'X62', 'X75', 'X8', 'X69', 'X58', 'X29', 'X80', 'X20', 'X25', 'X42', 'X56', 'X57', 'X4', 'X21', 'X33', 'X36', 'X52', 'X11', 'X27', 'X67', 'X26', 'X94', 'X68', 'X85', 'X46', 'X74', 'X44', 'X65', 'X83', 'X70', 'X32']"
50,X82,X17,1,0,0.9305214285850525,0.0,0.3333333333333333,60.0,1.0,"['X55', 'X54', 'X87', 'X79', 'X1', 'X43', 'X3', 'X47', 'X86', 'X88', 'X60', 'X84', 'X14', 'X13', 'X5', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X45', 'X64', 'X0', 'X40', 'X93', 'X28', 'X77', 'X53', 'X62', 'X75', 'X8', 'X69', 'X58', 'X29', 'X80', 'X20', 'X25', 'X42', 'X56', 'X57', 'X4', 'X21', 'X33', 'X36', 'X52', 'X11', 'X27', 'X67', 'X26', 'X94', 'X68', 'X85', 'X46', 'X74', 'X44', 'X65', 'X83', 'X70', 'X32']"
51,X82,X17,1,1,0.7288992255926132,0.39713710774729444,1.3333333333333333,26.25,1.0,"['X55', 'X54', 'X87', 'X79', 'X1', 'X43', 'X3', 'X47', 'X86', 'X88', 'X60', 'X84', 'X14', 'X13', 'X5', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X45', 'X64', 'X0', 'X40', 'X93', 'X28', 'X77', 'X53', 'X62', 'X75', 'X8', 'X69', 'X58', 'X29', 'X80', 'X20', 'X25', 'X42', 'X56', 'X57', 'X4', 'X21', 'X33', 'X36', 'X52', 'X11', 'X27', 'X67', 'X26', 'X94', 'X68', 'X85', 'X46', 'X74', 'X44', 'X65', 'X83', 'X70', 'X32']"
52,X17,X82,0,0,0.28534621000289917,0.10890510627695933,1.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
53,X17,X82,0,1,0.32596629361311596,0.08706720848873027,2.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
54,X17,X82,1,0,0.9967149694760641,1.3767970513558717e-06,1.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
55,X17,X82,1,1,0.8851754615704218,0.23409501983569905,2.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
56,X90,X82,0,0,0.4871166944503784,0.3339228636965972,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
57,X90,X82,0,1,0.6109908868869146,0.3576943292114477,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
58,X90,X82,1,0,0.9864771366119385,0.0,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
59,X90,X82,1,1,0.8591637909412384,0.2732267907455923,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
60,X61,X24,0,0,0.66067506869634,0.13032541724522426,1.0,7.0,1.0,"['X20', 'X25', 'X87', 'X27', 'X2', 'X10', 'X9']"
61,X61,X24,0,1,0.8048569560050964,0.17235264613336465,2.0,7.0,1.0,"['X20', 'X25', 'X87', 'X27', 'X2', 'X10', 'X9']"
62,X61,X24,1,0,0.9836608370145162,0.002312878556782828,1.0,7.0,1.0,"['X20', 'X25', 'X87', 'X27', 'X2', 'X10', 'X9']"
63,X61,X24,1,1,0.9720251758893331,0.031110766904961347,2.0,7.0,1.0,"['X20', 'X25', 'X87', 'X27', 'X2', 'X10', 'X9']"
64,X71,X42,0,0,0.0014726380274320643,0.0001436128245903914,1.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
65,X71,X42,0,1,0.3340137410753717,0.470288426426279,2.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
66,X71,X42,1,0,0.9994521339734396,6.7353324786943e-05,1.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
67,X71,X42,1,1,0.832961913140025,0.3718865953997712,2.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
68,X5,X82,0,0,0.3243871331214905,0.0,1.0,1.0,1.0,['X29']
69,X5,X82,0,1,0.3175639659166336,0.008802042818482857,2.0,1.0,1.0,['X29']
70,X5,X82,1,0,0.3182101249694824,0.0,1.0,1.0,1.0,['X29']
71,X5,X82,1,1,0.31710396707057953,0.0028987601428816885,2.0,1.0,1.0,['X29']
72,X71,X63,0,0,0.999374270439148,5.331550237725217e-05,1.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
73,X71,X63,0,1,0.833111309291174,0.3717877352221973,2.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
74,X71,X63,1,0,0.0017125395825132728,0.0,1.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
75,X71,X63,1,1,0.16788136681619412,0.3716061675630855,2.0,8.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X66', 'X29']"
76,X71,X9,0,0,0.3349482793516169,0.4695712088623579,1.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X93', 'X63', 'X66', 'X29', 'X50']"
77,X71,X9,0,1,0.667180874889406,0.46970955350493665,2.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X93', 'X63', 'X66', 'X29', 'X50']"
78,X71,X9,1,0,0.9993685285250345,0.00025337416089239457,1.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X93', 'X63', 'X66', 'X29', 'X50']"
79,X71,X9,1,1,0.833197041375873,0.3716432846412289,2.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X93', 'X63', 'X66', 'X29', 'X50']"
80,X71,X82,0,0,0.4701845496892929,0.34508746837391097,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
81,X71,X82,0,1,0.46543264885743457,0.3555254411196585,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
82,X71,X82,1,0,0.9945294658342997,7.676346008784166e-05,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
83,X71,X82,1,1,0.9687675933043162,0.042925074166120826,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
84,X63,X42,0,0,0.984048863252004,0.0014358447327159477,1.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
85,X63,X42,0,1,0.8292379099875689,0.35072543505221054,2.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
86,X63,X42,1,0,0.036476889004309974,0.0011123931125296205,1.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
87,X63,X42,1,1,0.19878480459252992,0.354044214145473,2.0,7.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X29']"
88,X82,X49,0,0,0.6437935829162598,0.012223234195481806,1.0,3.0,0.0,"['X67', 'X94', 'X52']"
89,X82,X49,0,1,0.5107051233450571,0.1343479960038239,2.0,3.0,0.0,"['X67', 'X94', 'X52']"
90,X82,X49,1,0,0.30511853098869324,0.18778207898139954,0.6666666666666666,64.0,1.0,"['X79', 'X87', 'X71', 'X43', 'X3', 'X47', 'X86', 'X13', 'X2', 'X84', 'X14', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X81', 'X64', 'X0', 'X40', 'X28', 'X77', 'X62', 'X69', 'X58', 'X29', 'X25', 'X56', 'X32', 'X4', 'X21', 'X17', 'X52', 'X27', 'X94', 'X68', 'X44', 'X46', 'X55', 'X54', 'X1', 'X88', 'X60', 'X5', 'X30', 'X45', 'X93', 'X75', 'X8', 'X61', 'X80', 'X20', 'X57', 'X42', 'X33', 'X36', 'X11', 'X67', 'X26', 'X85', 'X74', 'X65', 'X83', 'X70', 'X53']"
91,X82,X49,1,1,0.29708622097969056,0.11946001592796449,1.6666666666666667,27.4,0.4,"['X79', 'X87', 'X71', 'X43', 'X3', 'X47', 'X86', 'X13', 'X2', 'X84', 'X14', 'X48', 'X15', 'X90', 'X92', 'X51', 'X34', 'X81', 'X64', 'X0', 'X40', 'X28', 'X77', 'X62', 'X69', 'X58', 'X29', 'X25', 'X56', 'X32', 'X4', 'X21', 'X17', 'X52', 'X27', 'X94', 'X68', 'X44', 'X46', 'X55', 'X54', 'X1', 'X88', 'X60', 'X5', 'X30', 'X45', 'X93', 'X75', 'X8', 'X61', 'X80', 'X20', 'X57', 'X42', 'X33', 'X36', 'X11', 'X67', 'X26', 'X85', 'X74', 'X65', 'X83', 'X70', 'X53']"
92,X3,X76,0,0,0.998222291469574,0.0,1.0,0.0,0.0,[]
93,X3,X76,0,1,0.9982803165912628,5.8025121688842773e-05,2.0,0.0,0.0,[]
94,X3,X76,1,0,0.07692107558250427,0.0,1.0,0.0,0.0,[]
95,X3,X76,1,1,0.08927058055996895,0.012349504977464676,2.0,0.0,0.0,[]
96,X3,X66,0,0,0.965596079826355,0.0,1.0,0.0,0.0,[]
97,X3,X66,0,1,0.8727647066116333,0.09283137321472168,2.0,0.0,0.0,[]
98,X3,X66,1,0,0.49272969365119934,0.0,1.0,0.0,0.0,[]
99,X3,X66,1,1,0.5501231998205185,0.05739350616931915,2.0,0.0,0.0,[]
100,X49,X82,0,0,0.6360224485397339,0.0,1.0,1.0,0.0,['X52']
101,X49,X82,0,1,0.41997193545103073,0.2160591377333013,2.0,1.0,0.0,['X52']
102,X49,X82,1,0,0.012292484131952127,0.0006089812956314203,1.0,2.3333333333333335,0.0,"['X67', 'X94', 'X52']"
103,X49,X82,1,1,0.09351105475798249,0.0812520837450276,2.0,1.6666666666666667,0.0,"['X67', 'X94', 'X52']"
104,X9,X71,0,0,0.001495868860123058,0.001107449960367098,1.0,1.0,0.0,['X50']
105,X9,X71,0,1,0.26781421048993553,0.3768499322972728,2.0,1.0,0.0,['X50']
106,X9,X71,1,0,0.9994611144065857,0.0,1.0,1.0,0.0,['X50']
107,X9,X71,1,1,0.7854962865822017,0.3567056666749517,2.0,1.0,0.0,['X50']
108,X24,X61,0,0,0.013913987204432487,0.0,1.0,2.0,0.0,"['X26', 'X7']"
109,X24,X61,0,1,0.1934706112369895,0.179556624032557,2.0,2.0,0.0,"['X26', 'X7']"
110,X24,X61,1,0,0.8116783301035563,0.12476411039859119,1.0,2.0,0.0,"['X26', 'X7']"
111,X24,X61,1,1,0.7605865796407064,0.10194806808926814,2.0,2.0,0.0,"['X26', 'X7']"
112,X42,X50,0,0,0.001524420571513474,0.0,1.0,2.0,1.0,"['X4', 'X90']"
113,X42,X50,0,1,0.5006346861482598,0.4991102655767463,2.0,2.0,1.0,"['X4', 'X90']"
114,X42,X50,1,0,0.9996601343154907,0.0,1.0,2.0,1.0,"['X4', 'X90']"
115,X42,X50,1,1,0.8335881730308756,0.3714661787621594,2.0,2.0,1.0,"['X4', 'X90']"
116,X50,X17,0,0,0.19206620752811432,0.002503817829486682,1.0,4.0,1.0,"['X90', 'X4', 'X63', 'X9']"
117,X50,X17,0,1,0.23757554839054743,0.045589748863566606,2.0,4.0,1.0,"['X90', 'X4', 'X63', 'X9']"
118,X50,X17,1,0,0.9996422529220581,0.0,1.0,4.0,1.0,"['X90', 'X4', 'X63', 'X9']"
119,X50,X17,1,1,0.9996115863323212,3.0666589736938477e-05,2.0,4.0,1.0,"['X90', 'X4', 'X63', 'X9']"
120,X50,X82,0,0,0.4393342236677806,0.048541336498988,1.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
121,X50,X82,0,1,0.6378441204627355,0.24516742793943835,2.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
122,X50,X82,1,0,0.9983802437782288,4.3242666572177273e-05,1.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
123,X50,X82,1,1,0.9201106627782186,0.1590004017340631,2.0,5.0,1.0,"['X15', 'X4', 'X3', 'X29', 'X9']"
124,X50,X66,0,0,0.48132826884587604,0.3663778617560676,1.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X63', 'X29', 'X9']"
125,X50,X66,0,1,0.609647678832213,0.3900230002899298,2.0,9.0,1.0,"['X71', 'X29', 'X9', 'X20', 'X15', 'X90', 'X4', 'X17', 'X63', 'X93']"
126,X50,X66,1,0,0.7395057131846746,0.36784424251954956,1.0,9.0,1.0,"['X20', 'X15', 'X90', 'X4', 'X17', 'X93', 'X63', 'X29', 'X9']"
127,X50,X66,1,1,0.7377442146341006,0.37046513053399155,2.0,9.0,1.0,"['X71', 'X29', 'X9', 'X20', 'X15', 'X90', 'X4', 'X17', 'X63', 'X93']"
128,X97,X54,0,0,0.667994221051534,0.09319671449101198,1.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
129,X97,X54,0,1,0.6676321029663086,0.07585305229465762,2.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
130,X97,X54,1,0,0.2355506755411625,0.25560415452466817,1.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
131,X97,X54,1,1,0.15080616436898708,0.1997976170725234,2.0,4.0,1.0,"['X8', 'X68', 'X46', 'X32']"
132,X82,X50,0,0,0.00959621990720431,7.946437062991478e-07,1.0,4.0,1.0,"['X15', 'X4', 'X3', 'X29']"
133,X82,X50,0,1,0.2594674900174141,0.349770840594699,2.0,4.0,1.0,"['X15', 'X4', 'X3', 'X29']"
134,X82,X50,1,0,0.3063728641718626,0.4115823214417836,1.0,4.0,1.0,"['X15', 'X4', 'X3', 'X29']"
135,X82,X50,1,1,0.30636255256831646,0.41002410555022856,2.0,4.0,1.0,"['X15', 'X4', 'X3', 'X29']"
136,X17,X50,0,0,0.07100310424963634,0.0007643998302552055,1.0,3.0,1.0,"['X63', 'X90', 'X9']"
137,X17,X50,0,1,0.5352896278103193,0.4642868381869282,2.0,3.0,1.0,"['X63', 'X90', 'X9']"
138,X17,X50,1,0,0.6931782787044843,0.433338326640725,1.0,3.0,1.0,"['X63', 'X90', 'X9']"
139,X17,X50,1,1,0.6954382310310999,0.430138664194153,2.0,3.0,1.0,"['X63', 'X90', 'X9']"
140,X61,X10,0,0,0.882464587688446,0.0,1.0,4.0,1.0,"['X20', 'X21', 'X27', 'X2']"
141,X61,X10,0,1,0.941104938586553,0.058640405345247074,2.0,4.0,1.0,"['X20', 'X21', 'X27', 'X2']"
142,X61,X10,1,0,0.999571700890859,0.000167182499093213,1.0,4.0,1.0,"['X20', 'X21', 'X27', 'X2']"
143,X61,X10,1,1,0.9995520810286204,0.00011983293785844687,2.0,4.0,1.0,"['X20', 'X21', 'X27', 'X2']"
144,X49,X29,0,0,0.0009804528672248125,3.6402117813570275e-05,1.0,2.0,1.0,"['X5', 'X52']"
145,X49,X29,0,1,0.0010386027279309928,6.359216453938882e-05,2.0,2.0,1.0,"['X5', 'X52']"
146,X49,X29,1,0,0.9801013469696045,0.0,1.0,2.0,1.0,"['X5', 'X52']"
147,X49,X29,1,1,0.650647001961867,0.4591879926097516,2.0,2.0,1.0,"['X5', 'X52']"
148,X82,X5,0,0,0.2748880386352539,0.0,1.0,1.0,1.0,['X29']
149,X82,X5,0,1,0.27883256785571575,0.2601119040143804,2.0,1.0,1.0,['X29']
150,X82,X5,1,0,0.26415834824244183,0.01256571761083596,1.0,1.0,1.0,['X29']
151,X82,X5,1,1,0.5611361463864645,0.29711068849842726,2.0,1.0,1.0,['X29']
152,X82,X90,0,0,0.013667552111049494,0.0001570712067176463,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
153,X82,X90,0,1,0.020962697298576433,0.007304644384126595,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
154,X82,X90,1,0,0.32855601484576863,0.442058348912769,1.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
155,X82,X90,1,1,0.32151386824746925,0.4314876205702081,2.0,4.0,1.0,"['X15', 'X4', 'X52', 'X29']"
156,X42,X63,0,0,0.9994182785352071,5.61467387417615e-05,1.0,16.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X93', 'X53']"
157,X42,X63,0,1,0.6673783382090429,0.4696897187504145,2.0,9.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X93', 'X53']"
158,X42,X63,1,0,0.0018819339650993545,0.00025652203367782845,1.0,16.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X93', 'X53']"
159,X42,X63,1,1,0.16846189665375277,0.3717415616122764,2.0,9.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X9', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X93', 'X53']"
160,X24,X21,0,0,0.9552058974901835,0.025986323042588026,1.0,4.0,1.0,"['X20', 'X26', 'X10', 'X7']"
161,X24,X21,0,1,0.9271853566169739,0.0361592498789514,2.0,4.0,1.0,"['X20', 'X26', 'X10', 'X7']"
162,X24,X21,1,0,0.010553644970059395,0.0,1.0,4.0,1.0,"['X20', 'X26', 'X10', 'X7']"
163,X24,X21,1,1,0.006645090878009796,0.0039149218579351925,2.0,4.0,1.0,"['X20', 'X26', 'X10', 'X7']"
164,X42,X9,0,0,0.9977732499440511,0.00040443948734685735,1.0,16.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
165,X42,X9,0,1,0.832608456335341,0.3708414633219095,2.0,9.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
166,X42,X9,1,0,0.3338022616226226,0.4706574601917092,1.0,16.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
167,X42,X9,1,1,0.33457935380283743,0.4701442969798679,2.0,9.0,1.0,"['X77', 'X75', 'X66', 'X29', 'X20', 'X30', 'X76', 'X15', 'X90', 'X34', 'X4', 'X36', 'X17', 'X63', 'X93', 'X53']"
168,X66,X50,0,0,0.764963706334432,0.0008447352357543455,1.0,3.0,1.0,"['X63', 'X90', 'X9']"
169,X66,X50,0,1,0.5950728356838226,0.24974562151389385,2.0,3.0,1.0,"['X63', 'X90', 'X9']"
170,X66,X50,1,0,0.6015991071859995,0.27571547412558933,1.0,3.0,1.0,"['X63', 'X90', 'X9']"
171,X66,X50,1,1,0.5141209264596304,0.2818700706327525,2.0,3.0,1.0,"['X63', 'X90', 'X9']"
172,X82,X63,0,0,,,0.0,,,[]
173,X82,X63,0,1,,,0.0,,,[]
174,X82,X63,1,0,0.04360197111964226,0.0,0.3333333333333333,63.0,1.0,"['X55', 'X54', 'X87', 'X1', 'X43', 'X3', 'X47', 'X86', 'X88', 'X60', 'X84', 'X14', 'X13', 'X2', 'X5', 'X48', 'X30', 'X15', 'X90', 'X92', 'X51', 'X34', 'X45', 'X64', 'X0', 'X40', 'X93', 'X28', 'X77', 'X53', 'X62', 'X75', 'X8', 'X69', 'X58', 'X29', 'X61', 'X80', 'X20', 'X25', 'X42', 'X56', 'X57', 'X4', 'X21', 'X33', 'X17', 'X52', 'X11', 'X36', 'X67', 'X27', 'X26', 'X94', 'X68', 'X85', 'X46', 'X74', 'X44', 'X65', 'X83', 'X70', 'X32']"
